rollout/ep_len_mean,train/value_loss,train/n_updates,time/total_timesteps,time/iterations,rollout/ep_rew_mean,train/learning_rate,train/explained_variance,train/policy_loss,time/time_elapsed,train/entropy_loss,time/fps
231.79,3.074645519256592,11299,56500,11300,-15.17134583,0.0007,0.4496028423309326,0.16951780021190643,59,-1.0713924169540405,954
231.79,1.663177490234375,11399,57000,11400,-15.17134583,0.0007,0.5510279536247253,-0.43033796548843384,59,-0.7179073095321655,957
240.53,0.4543170928955078,11499,57500,11500,-16.7143136,0.0007,0.03885549306869507,-0.14787109196186066,60,-0.6397151947021484,952
243.61,101.76070404052734,11599,58000,11600,-18.02387569,0.0007,-0.46205127239227295,-0.8359233736991882,61,-0.7988469004631042,947
243.61,1.5794626474380493,11699,58500,11700,-18.02387569,0.0007,0.1315244436264038,-0.11852739006280899,61,-0.6191585659980774,949
252.01,0.9720222353935242,11799,59000,11800,-17.562828959999997,0.0007,-0.531493067741394,-0.27902016043663025,62,-1.028174638748169,951
252.01,0.998188316822052,11899,59500,11900,-17.562828959999997,0.0007,0.24220216274261475,-0.007095363922417164,62,-0.5521873831748962,953
257.99,38.36493682861328,11999,60000,12000,-19.249612980000002,0.0007,-0.5018502473831177,-0.266122430562973,62,-0.2562273144721985,956
260.41,74.79381561279297,12099,60500,12100,-19.547108270000003,0.0007,-0.17975032329559326,-0.1978922188282013,63,-0.5597397089004517,958
260.41,6.884942531585693,12199,61000,12200,-19.547108270000003,0.0007,0.4260697364807129,-0.2839869260787964,63,-0.7381829619407654,960
269.25,30.534481048583984,12299,61500,12300,-21.67108306,0.0007,0.23907405138015747,-0.077647864818573,63,-0.3542076051235199,962
269.25,2.3367669582366943,12399,62000,12400,-21.67108306,0.0007,-0.5243237018585205,-0.06350431591272354,64,-0.9682461023330688,963
276.5,1.1445105075836182,12499,62500,12500,-22.541710010000003,0.0007,0.8981225490570068,0.09005887806415558,64,-0.49721065163612366,964
276.48,1.9794299602508545,12599,63000,12600,-21.779963040000002,0.0007,0.8692604899406433,0.05823327228426933,65,-0.4104148745536804,965
277.1,10.808338165283203,12699,63500,12700,-24.06868195,0.0007,0.24384623765945435,0.16065560281276703,65,-0.5561572313308716,967
275.07,1.99555242061615,12799,64000,12800,-27.669627410000004,0.0007,0.8614775538444519,-0.06042025238275528,66,-0.8714962005615234,963
276.07,56.564056396484375,12899,64500,12900,-26.950382879999996,0.0007,-18.693344116210938,-0.006702872458845377,67,-0.08100773394107819,958
276.92,4.432745933532715,12999,65000,13000,-27.67911721,0.0007,0.954002857208252,0.06716891378164291,67,-0.6754428148269653,960
277.73,29.81991195678711,13099,65500,13100,-26.940973480000004,0.0007,-4.5572381019592285,0.0008296010200865567,68,-0.008258361369371414,963
276.64,23.318822860717773,13199,66000,13200,-26.48955062,0.0007,-1.1622397899627686,-0.09444697201251984,68,-0.9458802342414856,965
275.55,5.634713649749756,13299,66500,13300,-27.427397020000004,0.0007,0.8737024664878845,-0.08320681750774384,69,-0.8627136945724487,962
274.9,13.40221881866455,13399,67000,13400,-27.70424681,0.0007,0.8293356895446777,-0.005176329519599676,69,-1.0892788171768188,963
272.94,47.47138595581055,13499,67500,13500,-27.639111290000002,0.0007,-0.11134171485900879,0.00043103695497848094,69,-1.0263727903366089,965
272.08,0.07830006629228592,13599,68000,13600,-27.38469051,0.0007,0.9905682802200317,0.07132269442081451,70,-1.111939787864685,968
270.94,20.33152198791504,13699,68500,13700,-25.19878533,0.0007,0.7229907512664795,-0.09079502522945404,70,-0.3914642333984375,968
271.16,2.2189745903015137,13799,69000,13800,-19.900182410000003,0.0007,0.6935410499572754,-0.010929154232144356,71,-0.8491126894950867,970
272.89,211.7633819580078,13899,69500,13900,-18.18523658,0.0007,-5.778247356414795,0.3090413212776184,71,-0.2704041600227356,972
272.91,2.4494292736053467,13999,70000,14000,-17.07855961,0.0007,0.07400745153427124,0.20301608741283417,71,-0.8250999450683594,975
269.12,5.11597204208374,14099,70500,14100,-18.7273025,0.0007,0.8429047465324402,0.11117739975452423,72,-0.8726657032966614,977
265.93,0.5921117067337036,14199,71000,14200,-18.38728463,0.0007,0.9027372002601624,-0.4407193064689636,72,-1.0976181030273438,979
264.05,60.240074157714844,14299,71500,14300,-19.778745869999998,0.0007,0.32792168855667114,-0.11399613320827484,73,-0.49129819869995117,974
261.1,6.092252254486084,14399,72000,14400,-20.163943059999998,0.0007,0.6907529234886169,0.022773051634430885,74,-0.8849698305130005,970
259.06,2.991419792175293,14499,72500,14500,-19.003895149999998,0.0007,0.9043093919754028,0.17941436171531677,74,-0.6779645681381226,971
259.1,5.192864418029785,14599,73000,14600,-18.17778198,0.0007,0.6839796304702759,0.007022059056907892,75,-0.46656733751296997,972
259.17,0.3503878116607666,14699,73500,14700,-17.0121696,0.0007,0.9391756057739258,0.2612540125846863,75,-0.7021223306655884,974
259.98,119.58931732177734,14799,74000,14800,-16.63554954,0.0007,-1.6940081119537354,0.02760286070406437,75,-0.1184375137090683,975
258.96,4.8925461769104,14899,74500,14900,-14.260592599999997,0.0007,0.24241679906845093,-0.440272718667984,76,-0.8232746124267578,977
242.41,4.438914775848389,14999,75000,15000,-12.31564664,0.0007,-11.312026977539062,-2.2016889488440938e-05,77,-0.0014430094743147492,972
223.52,2.2181267738342285,15099,75500,15100,-8.85528992,0.0007,0.8005161285400391,-0.09747975319623947,77,-0.29099661111831665,968
196.45,17.27499771118164,15199,76000,15200,-6.39709065,0.0007,0.39409834146499634,-0.16693434119224548,78,-0.4557259678840637,968
167.09,62.16032791137695,15299,76500,15300,-0.47070547000000074,0.0007,0.05724811553955078,0.007738129701465368,78,-0.04976184293627739,969
145.37,18.78311538696289,15399,77000,15400,2.4057459199999993,0.0007,-3.221846103668213,-0.042032647877931595,79,-0.4474857449531555,971
137.48,0.7130078077316284,15499,77500,15500,1.8006895399999991,0.0007,0.8460632562637329,0.07900649309158325,79,-0.8659413456916809,972
134.77,5.637430667877197,15599,78000,15600,2.5681063000000006,0.0007,0.7231300473213196,0.22139377892017365,80,-0.9578887820243835,974
131.74,4.181921005249023,15699,78500,15700,0.07056328000000064,0.0007,-1.1874613761901855,-0.07715652883052826,80,-0.22908465564250946,975
130.34,6.600990295410156,15799,79000,15800,-2.8821544000000006,0.0007,0.5075327157974243,0.09296479821205139,80,-0.7853451371192932,977
127.84,23.756221771240234,15899,79500,15900,-5.8942448600000015,0.0007,-0.03786814212799072,0.002311146352440119,81,-1.0032542943954468,978
128.61,2.2353737354278564,15999,80000,16000,-7.3017588,0.0007,0.16285157203674316,0.4052671492099762,81,-0.7951077222824097,979
132.84,1.779950499534607,16099,80500,16100,-9.24030138,0.0007,0.4572933316230774,-0.125212624669075,82,-0.8317117691040039,981
135.15,4.251920223236084,16199,81000,16200,-10.20379669,0.0007,-2.271960973739624,-0.22931329905986786,82,-0.7887126207351685,982
135.15,1.8213398456573486,16299,81500,16300,-10.20379669,0.0007,-0.9135183095932007,-0.4115348756313324,82,-0.8180642127990723,983
143.45,5.581219673156738,16399,82000,16400,-12.041605850000002,0.0007,0.3566499352455139,-0.138235405087471,83,-1.309699296951294,979
145.49,18.191974639892578,16499,82500,16500,-13.994259260000002,0.0007,-2.56423020362854,-0.9111660718917847,84,-0.279679536819458,975
145.49,6.575379848480225,16599,83000,16600,-13.994259260000002,0.0007,0.588227391242981,-0.33870986104011536,85,-0.4701222777366638,970
154.11,1.6180177927017212,16699,83500,16700,-16.36377989,0.0007,0.567223072052002,-0.14871256053447723,85,-0.7715835571289062,971
157.08,2.1046695709228516,16799,84000,16800,-18.142509250000003,0.0007,-4.190129280090332,0.7870438098907471,86,-0.13608835637569427,973
158.67,1.6769651174545288,16899,84500,16900,-17.990688130000002,0.0007,0.9041958451271057,-0.4385693073272705,86,-0.7396829724311829,974
165.48,1.4452850818634033,16999,85000,17000,-16.057133430000004,0.0007,0.8967474699020386,0.11718323081731796,87,-0.39348214864730835,975
167.01,0.7095005512237549,17099,85500,17100,-16.1736787,0.0007,0.8065023422241211,-0.9470484852790833,87,-0.43213263154029846,976
167.01,11.806714057922363,17199,86000,17200,-16.1736787,0.0007,0.09543842077255249,0.03400225564837456,88,-0.7117112278938293,972
175.97,12.421075820922852,17299,86500,17300,-16.811190990000004,0.0007,-0.5983297824859619,0.47958412766456604,89,-0.6551676988601685,968
175.97,0.5086262822151184,17399,87000,17400,-16.811190990000004,0.0007,0.57553631067276,-0.18235093355178833,89,-0.6731060147285461,969
184.54,1.4763222932815552,17499,87500,17500,-18.064767070000002,0.0007,0.17149454355239868,-0.37625086307525635,90,-0.6488311290740967,971
184.54,1.795095682144165,17599,88000,17600,-18.064767070000002,0.0007,0.5125255584716797,-0.004008501768112183,90,-0.44985803961753845,972
192.98,15.679377555847168,17699,88500,17700,-19.89666958,0.0007,0.2405901551246643,-0.043789803981781006,90,-0.5079853534698486,974
195.78,33.533714294433594,17799,89000,17800,-20.1453836,0.0007,0.415121853351593,0.21785280108451843,91,-0.3460701107978821,970
198.7,12.428104400634766,17899,89500,17900,-20.975946340000004,0.0007,0.22529560327529907,-0.167924165725708,92,-0.22766344249248505,966
200.65,6.235710620880127,17999,90000,18000,-20.986269100000005,0.0007,-75.06044006347656,-0.0004895042511634529,93,-0.004874379839748144,967
202.11,0.4222020208835602,18099,90500,18100,-20.916176489999994,0.0007,0.9160116314888,0.1054830327630043,93,-0.8592907786369324,968
202.94,1.5631778240203857,18199,91000,18200,-21.39936374000001,0.0007,0.7574545741081238,-0.032767556607723236,94,-0.3931865096092224,964
203.81,1.0880223512649536,18299,91500,18300,-21.88401311,0.0007,0.9180923700332642,-0.9832462072372437,94,-0.6151790618896484,966
204.38,1520.522705078125,18399,92000,18400,-21.127677520000002,0.0007,0.7568644881248474,-0.0109885074198246,95,-0.045940227806568146,963
203.52,21.669677734375,18499,92500,18500,-22.201506020000007,0.0007,-0.6472690105438232,-0.0015995741123333573,95,-0.8042131662368774,963
201.84,2.2900476455688477,18599,93000,18600,-22.56524237,0.0007,-0.44464993476867676,-0.09968356788158417,96,-0.5287843942642212,965
200.29,3.186516523361206,18699,93500,18700,-23.610835429999998,0.0007,0.7414196729660034,0.1590876281261444,96,-0.575103223323822,966
199.27,12.001516342163086,18799,94000,18800,-24.72968694,0.0007,0.5429863929748535,-0.24172446131706238,97,-0.48346924781799316,968
197.74,0.5680747032165527,18899,94500,18900,-26.96585788,0.0007,0.9479666948318481,-0.17474082112312317,97,-0.5831682085990906,970
197.31,1858.861328125,18999,95000,19000,-28.615234909999995,0.0007,0.17338228225708008,0.0021815947256982327,97,-0.041794877499341965,970
197.94,1.826287865638733,19099,95500,19100,-28.510782829999997,0.0007,0.9631327986717224,-0.19256660342216492,98,-0.46399980783462524,971
197.14,7.738589286804199,19199,96000,19200,-29.726870720000008,0.0007,0.9027544260025024,0.0034882233012467623,98,-0.6727753281593323,972
195.44,7.199278831481934,19299,96500,19300,-32.58009849,0.0007,0.27594274282455444,-0.3310413360595703,99,-0.5577681064605713,973
195.38,2.913557529449463,19399,97000,19400,-32.96519445,0.0007,0.8504884243011475,-0.10424866527318954,99,-0.6742590069770813,974
194.01,1.4947304725646973,19499,97500,19500,-34.18784602000001,0.0007,0.9333718419075012,0.1258731186389923,99,-0.6884957551956177,976
193.2,2.64983868598938,19599,98000,19600,-31.211066000000006,0.0007,0.6707067489624023,-0.0,100,-4.856449777435046e-06,978
192.47,5.348677635192871,19699,98500,19700,-28.370111190000003,0.0007,0.35854172706604004,-0.14775782823562622,100,-0.7281954884529114,980
181.46,63.77801513671875,19799,99000,19800,-25.322862089999997,0.0007,0.6072961091995239,-0.27225548028945923,100,-0.7120364904403687,981
155.07,0.7298920154571533,19899,99500,19900,-23.119915910000003,0.0007,0.9842962622642517,0.006519520189613104,101,-0.95257568359375,982
116.83,3.8847343921661377,19999,100000,20000,-26.756299890000005,0.0007,0.9597933292388916,0.8076134920120239,102,-0.6438701152801514,978
107.07,1.9235445261001587,20099,100500,20100,-26.26590757,0.0007,0.9604756832122803,-0.35551339387893677,103,-0.7975788712501526,974
101.82,12.686811447143555,20199,101000,20200,-28.95167063,0.0007,0.3257124423980713,0.08579753339290619,104,-0.2621358335018158,970
99.99,38.83586883544922,20299,101500,20300,-28.688176919999997,0.0007,-1.2425718307495117,-0.038324736058712006,104,-0.539381742477417,967
98.92,73.71272277832031,20399,102000,20400,-29.93057069,0.0007,-0.24168765544891357,6.821210534347505e-14,105,-1.43059096444631e-05,963
98.4,3.7082107067108154,20499,102500,20500,-30.56356432,0.0007,0.9575604200363159,0.1577301174402237,106,-0.8796216249465942,959
97.21,12.55080795288086,20599,103000,20600,-35.48857982,0.0007,-0.43759655952453613,-5.777070691692643e-05,107,-0.006294781807810068,956
96.63,5.714735984802246,20699,103500,20700,-35.92850211,0.0007,0.8680031299591064,0.027918875217437744,108,-0.6248337030410767,953
96.0,61.111175537109375,20799,104000,20800,-37.072122979999996,0.0007,0.7360550165176392,-0.3120518624782562,108,-0.674325704574585,955
95.37,3.82450532913208,20899,104500,20900,-36.24913994,0.0007,0.960074782371521,0.2765752673149109,109,-0.2589985728263855,956
94.04,3.741368532180786,20999,105000,21000,-36.54626424,0.0007,0.9564179182052612,-0.37896332144737244,110,-0.5525003671646118,953
92.36,0.45628461241722107,21099,105500,21100,-36.07610929,0.0007,0.9230054616928101,-0.033419445157051086,110,-0.6604284048080444,954
92.81,6.353950500488281,21199,106000,21200,-36.15147359,0.0007,0.8243936896324158,0.39626505970954895,110,-0.5713558197021484,956
92.29,11.904494285583496,21299,106500,21300,-35.95425801,0.0007,0.712225079536438,0.27304038405418396,111,-0.233472540974617,957
92.81,22.915096282958984,21399,107000,21400,-34.480734739999995,0.0007,0.12381333112716675,0.014157521538436413,112,-0.11221154779195786,954
93.53,0.018205473199486732,21499,107500,21500,-34.06608059,0.0007,0.9986096024513245,-0.18183928728103638,112,-0.8094242215156555,952
93.97,1.542090654373169,21599,108000,21600,-35.07224756,0.0007,0.9951832294464111,0.0031533248256891966,113,-0.47240525484085083,953
93.92,2.015298366546631,21699,108500,21700,-35.37045872000001,0.0007,0.8958447575569153,0.09677466750144958,113,-0.5344160199165344,955
94.3,3.4406933784484863,21799,109000,21800,-32.75917817,0.0007,0.8820004463195801,0.13609178364276886,113,-0.5005343556404114,956
95.31,71.74052429199219,21899,109500,21900,-28.999845960000002,0.0007,-14.547715187072754,0.008023491129279137,114,-0.06204379349946976,957
95.98,1.730230689048767,21999,110000,22000,-27.971936280000005,0.0007,0.8183366060256958,0.1018712967634201,114,-0.6062483787536621,959
96.65,4.4578423500061035,22099,110500,22100,-27.766190490000003,0.0007,0.8324384093284607,-0.11848849058151245,114,-0.5737494230270386,960
97.22,2.587430238723755,22199,111000,22200,-27.75693611,0.0007,0.6233283281326294,0.15176883339881897,115,-0.62847501039505,962
98.27,0.8467341661453247,22299,111500,22300,-27.2244263,0.0007,0.9777792096138,0.3832010328769684,115,-0.8909463882446289,963
98.79,5.623254299163818,22399,112000,22400,-26.21082143,0.0007,0.8602139949798584,-0.15618865191936493,116,-0.45929837226867676,965
100.21,0.4597305357456207,22499,112500,22500,-25.070573220000007,0.0007,0.8826492428779602,0.1520712822675705,116,-0.7410647869110107,966
103.45,0.3145139515399933,22599,113000,22600,-25.119324400000004,0.0007,0.912023663520813,0.1932283341884613,117,-0.6296548843383789,963
107.21,8.362157821655273,22699,113500,22700,-25.315942590000006,0.0007,0.13318556547164917,0.13689032196998596,117,-0.8584488034248352,964
107.21,1.675684928894043,22799,114000,22800,-25.315942590000006,0.0007,0.013876616954803467,-0.5982780456542969,118,-0.7630448341369629,965
116.12,3.3567070960998535,22899,114500,22900,-26.50401626,0.0007,0.46815425157546997,-0.45750218629837036,118,-0.27878284454345703,967
116.12,0.5590975284576416,22999,115000,23000,-26.50401626,0.0007,-0.40239036083221436,-0.06796775758266449,119,-0.8491884469985962,964
125.22,0.6534442901611328,23099,115500,23100,-27.384544920000003,0.0007,0.4876697063446045,-0.17865972220897675,120,-0.7673145532608032,961
125.22,0.861850380897522,23199,116000,23200,-27.384544920000003,0.0007,0.5263263583183289,-0.2908249795436859,120,-0.56343674659729,959
133.07,0.4362393319606781,23299,116500,23300,-28.468305439999998,0.0007,0.7927308082580566,-0.16261176764965057,121,-0.778335690498352,956
138.48,6.044191360473633,23399,117000,23400,-29.061406899999998,0.0007,0.07617545127868652,-0.28391945362091064,122,-0.5030291080474854,954
138.48,6.811933994293213,23499,117500,23500,-29.061406899999998,0.0007,0.1411839723587036,-0.006477716378867626,123,-0.5699995756149292,951
147.76,0.23294687271118164,23599,118000,23600,-29.448713539999993,0.0007,0.6262500882148743,-0.4104357361793518,124,-0.6159427165985107,949
147.76,3.1919467449188232,23699,118500,23700,-29.448713539999993,0.0007,-0.08293652534484863,0.4056641459465027,125,-0.731299102306366,946
156.57,0.675235390663147,23799,119000,23800,-30.324988759999997,0.0007,-0.14194989204406738,0.07239334285259247,126,-0.6948078274726868,944
156.57,3.5562145709991455,23899,119500,23900,-30.324988759999997,0.0007,-1.017963171005249,-0.0042307376861572266,126,-0.814782440662384,943
165.62,2.5720300674438477,23999,120000,24000,-31.08836825,0.0007,0.07384598255157471,0.11391627788543701,127,-0.7420755624771118,944
165.62,2.6008896827697754,24099,120500,24100,-31.08836825,0.0007,0.09989422559738159,-0.31738200783729553,127,-0.6728894710540771,945
174.59,1.6735951900482178,24199,121000,24200,-32.04855618,0.0007,0.36542588472366333,-0.43461504578590393,127,-0.4402056634426117,947
174.59,0.6704142689704895,24299,121500,24300,-32.04855618,0.0007,0.5494580268859863,-0.3951243758201599,128,-0.4688188433647156,946
183.62,8.334362030029297,24399,122000,24400,-32.413247999999996,0.0007,-0.2168790102005005,-0.07550972700119019,129,-0.5369932055473328,943
183.62,3.1276438236236572,24499,122500,24500,-32.413247999999996,0.0007,0.14231455326080322,-0.12136783450841904,130,-0.36629343032836914,941
192.35,7.1528801918029785,24599,123000,24600,-33.50864938,0.0007,0.5127886533737183,-0.15978895127773285,130,-0.24861092865467072,942
194.83,4.962872505187988,24699,123500,24700,-33.328318349999996,0.0007,0.18045365810394287,-0.12527981400489807,130,-0.4345661997795105,944
194.83,1.7764999866485596,24799,124000,24800,-33.328318349999996,0.0007,0.3810437321662903,-0.11793281883001328,131,-0.6121138334274292,941
207.02,4.048973083496094,24899,124500,24900,-33.27634517,0.0007,0.3040366768836975,0.20327512919902802,132,-0.5674012303352356,939
207.02,45.325965881347656,24999,125000,25000,-33.27634517,0.0007,0.8048030138015747,-0.8755229115486145,133,-0.2217617779970169,937
214.17,6.19741678237915,25099,125500,25100,-30.72868864,0.0007,0.8056131601333618,0.021304380148649216,134,-0.28325700759887695,935
216.35,11.357500076293945,25199,126000,25200,-30.35476749,0.0007,0.054673850536346436,0.661474347114563,134,-0.719122052192688,936
