time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/n_updates,train/learning_rate,rollout/ep_len_mean,train/policy_loss,train/entropy_loss,train/explained_variance,train/value_loss
104000,20800,2.11,300,345,20799,0.0007,179.42,-0.019861875101923943,-0.48434415459632874,-0.9265475273132324,0.004640405066311359
104500,20900,2.15,300,347,20899,0.0007,180.66,0.009106283076107502,-1.1622730493545532,-1.2849829196929932,5.649898594128899e-05
105000,21000,2.09,300,348,20999,0.0007,180.69,0.02185579016804695,-1.0322474241256714,-2.4598159790039062,0.0010726525215432048
105500,21100,2.15,301,350,21099,0.0007,181.65,0.01893339864909649,-0.9477529525756836,-3.9812817573547363,0.0008282092749141157
106000,21200,2.19,301,352,21199,0.0007,182.19,0.008940543048083782,-1.1863144636154175,0.5851144790649414,6.875399412820116e-05
106500,21300,2.2,301,353,21299,0.0007,182.62,0.2876910865306854,-1.0105724334716797,-109.03937530517578,0.08391772955656052
107000,21400,2.27,301,355,21399,0.0007,183.86,0.020568151026964188,-0.8189287185668945,-0.11070525646209717,0.0010743403108790517
107500,21500,2.32,301,356,21499,0.0007,184.53,0.0046448553912341595,-1.0812479257583618,0.8444709181785583,2.5465136786806397e-05
108000,21600,2.37,301,358,21599,0.0007,185.21,0.17669688165187836,-0.7724404335021973,0.9723400473594666,0.0420081727206707
108500,21700,2.41,301,359,21699,0.0007,186.55,-0.013037944212555885,-0.8840910792350769,0.9785378575325012,0.00030220404732972383
109000,21800,2.46,301,361,21799,0.0007,187.21,-0.13247501850128174,-0.6859229207038879,-12.575397491455078,0.012159968726336956
109500,21900,2.55,301,363,21899,0.0007,189.13,-0.0077590541914105415,-1.0712453126907349,0.15383267402648926,9.874781972030178e-05
110000,22000,2.59,301,364,21999,0.0007,189.18,-0.009131202474236488,-0.7918018698692322,-0.6138617992401123,0.0003778977843467146
110500,22100,2.62,301,366,22099,0.0007,190.21,0.020269257947802544,-1.132723093032837,-29.8574275970459,0.0010790409287437797
111000,22200,2.75,301,367,22199,0.0007,192.68,0.006754666566848755,-0.4176267087459564,-4.992104530334473,0.0033489556517452
111500,22300,2.71,301,369,22299,0.0007,191.07,-0.004930881317704916,-0.45365849137306213,0.9651093482971191,0.009636752307415009
112000,22400,2.74,301,371,22399,0.0007,191.12,-0.00400391174480319,-0.9493112564086914,-3.874997615814209,0.0002234217245131731
112500,22500,2.74,301,372,22499,0.0007,191.07,0.017634626477956772,-0.5727956891059875,-3.3150076866149902,0.00438616331666708
113000,22600,2.74,301,374,22599,0.0007,191.02,0.0217460747808218,-0.7586318850517273,-3.5432863235473633,0.0016530699795112014
113500,22700,2.62,301,375,22699,0.0007,189.14,-0.0016453353455290198,-0.7118996977806091,0.8296453952789307,8.932965101848822e-06
114000,22800,2.53,301,377,22799,0.0007,187.16,-0.0031865553464740515,-1.018295168876648,0.21428167819976807,2.7086327463621274e-05
114500,22900,2.53,301,379,22899,0.0007,187.26,0.02589893899857998,-0.8897151947021484,-23.21281623840332,0.00042397770448587835
115000,23000,2.55,301,380,22999,0.0007,188.29,5.145762042957358e-05,-0.5412489771842957,0.7637479305267334,4.283477392164059e-05
115500,23100,2.62,302,382,23099,0.0007,190.45,-0.028015241026878357,-0.39361244440078735,-0.05759298801422119,0.006474836263805628
116000,23200,2.69,302,384,23199,0.0007,192.67,-0.524752140045166,-0.8573393821716309,nan,0.16539812088012695
116500,23300,2.81,302,385,23299,0.0007,194.6,-0.27273029088974,-0.7388917803764343,0.8700178861618042,0.17262819409370422
117000,23400,2.9,302,387,23399,0.0007,196.54,0.003356602042913437,-0.24719500541687012,0.9873021245002747,0.0021001610439270735
117500,23500,2.95,302,388,23499,0.0007,198.12,-0.0059004309587180614,-0.7231252789497375,0.7731268405914307,0.00025847810320556164
118000,23600,3.03,302,390,23599,0.0007,200.68,0.0008920590626075864,-0.38541004061698914,0.30213475227355957,0.00033567383070476353
118500,23700,3.09,302,392,23699,0.0007,202.84,-0.00027200530166737735,-0.8652856945991516,0.8693421483039856,1.1563970474526286e-05
119000,23800,3.11,302,393,23799,0.0007,203.69,-0.011437228880822659,-0.7495410442352295,-20.637676239013672,0.0004963495885021985
119500,23900,3.11,302,395,23899,0.0007,203.8,0.005687206983566284,-0.48784762620925903,0.9386903643608093,0.000182799412868917
120000,24000,3.12,302,396,23999,0.0007,202.69,0.002523951232433319,-0.8877038955688477,-0.48832178115844727,6.35781543678604e-05
120500,24100,3.24,302,398,24099,0.0007,205.59,-0.0031475182622671127,-0.37780892848968506,-1.1032493114471436,0.0014950589975342155
121000,24200,3.32,302,400,24199,0.0007,207.38,-0.0070296102203428745,-0.7495631575584412,-13.789385795593262,0.0006402679136954248
121500,24300,3.36,302,401,24299,0.0007,208.57,-0.005947666708379984,-0.9951402544975281,-160.47640991210938,0.00014907405420672148
122000,24400,3.48,302,403,24399,0.0007,211.49,-4.841767076868564e-05,-0.029036814346909523,0.0,0.00018494691175874323
122500,24500,3.51,302,404,24499,0.0007,211.29,0.013881191611289978,-0.7810477614402771,0.9323972463607788,0.005077547859400511
123000,24600,3.53,302,406,24599,0.0007,211.96,0.001307142898440361,-0.677379310131073,-0.3453669548034668,0.00046150246635079384
123500,24700,3.37,302,408,24699,0.0007,209.28,0.04688732698559761,-0.8347731828689575,-3.676642417907715,0.00535575533285737
124000,24800,3.34,302,409,24799,0.0007,209.01,0.00506998598575592,-0.6318606734275818,0.9951220750808716,0.00113438512198627
124500,24900,3.25,302,411,24899,0.0007,206.99,-0.006021879147738218,-0.7340888381004333,-13.843168258666992,0.0003666680713649839
125000,25000,3.24,302,413,24999,0.0007,206.71,-0.02237369678914547,-1.0148102045059204,0.9994227290153503,0.0008221963653340936
125500,25100,3.23,302,414,25099,0.0007,206.42,-0.017193106934428215,-0.37984398007392883,-0.041713714599609375,0.0019151857122778893
126000,25200,3.23,302,416,25199,0.0007,206.46,-0.00205815932713449,-0.47330066561698914,0.8239437937736511,0.0002324729721294716
126500,25300,3.2,302,417,25299,0.0007,206.26,0.08419717848300934,-0.6131569147109985,-67.43685913085938,0.029869569465517998
127000,25400,3.21,302,419,25399,0.0007,206.41,0.027963787317276,-0.5217452645301819,0.13420462608337402,0.00113538873847574
127500,25500,3.16,302,420,25499,0.0007,205.91,-0.0019221993861719966,-0.720949649810791,0.5650055408477783,6.490798841696233e-05
128000,25600,3.12,302,422,25599,0.0007,205.78,-0.0322415828704834,-0.704265832901001,-0.7476435899734497,0.002699000993743539
128500,25700,3.11,302,424,25699,0.0007,205.44,-0.014495051465928555,-0.9924750328063965,-5.440801620483398,0.0003203426895197481
129000,25800,3.07,302,425,25799,0.0007,204.14,-0.17699213325977325,-0.8563342094421387,nan,0.04081275686621666
129500,25900,3.07,302,427,25899,0.0007,204.12,-0.0058790091425180435,-0.7010969519615173,-0.19385290145874023,0.0003066557692363858
130000,26000,2.97,303,429,25999,0.0007,202.61,0.0034916631411761045,-0.8537033200263977,0.347006618976593,5.222890104050748e-05
130500,26100,2.98,303,430,26099,0.0007,202.85,-0.005552883725613356,-0.7070082426071167,0.4639888405799866,0.00010328151984140277
131000,26200,2.98,303,432,26199,0.0007,202.7,-0.0011074468493461609,-0.4798569679260254,-1.2226974964141846,0.0003620236529968679
131500,26300,2.95,303,433,26299,0.0007,202.59,-0.003667248412966728,-0.6948776841163635,0.6154640913009644,7.208680472103879e-05
132000,26400,2.94,303,435,26399,0.0007,202.32,-0.046300895512104034,-0.6616756319999695,-1.962378740310669,0.0006040857988409698
132500,26500,2.9,303,436,26499,0.0007,201.94,0.0665692612528801,-0.6208516955375671,-2.4364376068115234,0.006801216397434473
133000,26600,2.94,303,438,26599,0.0007,202.3,0.00104178162291646,-0.28517070412635803,0.45142292976379395,0.0002762133372016251
133500,26700,3.01,303,440,26699,0.0007,203.58,0.009458824060857296,-0.6464269757270813,-1.1521708965301514,0.00045230286195874214
134000,26800,3.03,303,441,26799,0.0007,204.29,0.0005370522267185152,-0.25374364852905273,0.9537845849990845,4.5474993385141715e-05
134500,26900,3.12,303,443,26899,0.0007,206.3,-0.26334354281425476,-0.6713553667068481,0.7993643879890442,0.16329708695411682
135000,27000,3.12,303,444,26999,0.0007,206.38,0.04683462157845497,-0.33384838700294495,-2.933640241622925,0.002520453417673707
135500,27100,3.07,303,446,27099,0.0007,204.44,-0.001127697410993278,-0.7554326057434082,-2.0582876205444336,4.2689625843195245e-05
136000,27200,3.08,303,448,27199,0.0007,204.8,0.033366162329912186,-0.44258251786231995,0.6091989278793335,0.0029407083056867123
136500,27300,3.08,303,449,27299,0.0007,204.75,0.001545221428386867,-0.5382676124572754,-1.257204294204712,0.001183832879178226
137000,27400,2.99,303,451,27399,0.0007,203.7,0.013475733809173107,-0.6532440781593323,-2.3855783939361572,0.0007122914539650083
137500,27500,2.94,303,452,27499,0.0007,202.9,-0.003915601875633001,-0.5197617411613464,0.3857003450393677,0.0005168544594198465
138000,27600,2.95,303,454,27599,0.0007,203.14,-0.007931794039905071,-0.26131483912467957,-0.047226667404174805,0.0005456813960336149
138500,27700,2.95,303,456,27699,0.0007,202.96,-0.002172424690797925,-0.48991844058036804,0.9009613394737244,0.0001530382432974875
139000,27800,2.95,303,457,27799,0.0007,202.6,-0.009454518556594849,-0.6343402862548828,-0.05091261863708496,0.0007739146240055561
139500,27900,2.97,303,459,27899,0.0007,203.17,3.455171827226877e-05,-0.2035731077194214,-2.233205795288086,0.0012193018337711692
140000,28000,3.02,303,460,27999,0.0007,203.81,0.0005945381126366556,-0.18013446033000946,0.9732624888420105,0.00017469136219006032
140500,28100,3.02,303,462,28099,0.0007,203.7,-0.0004444450605660677,-0.1284664124250412,-2.4155447483062744,0.000138006653287448
141000,28200,2.98,303,464,28199,0.0007,203.3,-0.026669180020689964,-0.7192210555076599,0.9928963780403137,0.006276056170463562
141500,28300,2.96,303,465,28299,0.0007,203.3,-0.0003822996513918042,-0.1303517371416092,-0.23902010917663574,0.00020119795226491988
142000,28400,2.92,303,467,28399,0.0007,202.91,-0.02596762590110302,-0.5911185145378113,0.9701400399208069,0.008270801976323128
142500,28500,2.92,303,468,28499,0.0007,202.8,-0.0013819955056533217,-0.43253108859062195,0.6453494429588318,9.53396302065812e-05
143000,28600,2.86,303,470,28599,0.0007,201.82,-0.028001073747873306,-0.47227388620376587,-10.279703140258789,0.004381190519779921
143500,28700,2.86,304,471,28699,0.0007,201.65,0.00021527586795855314,-0.9601221084594727,-16.523897171020508,2.4351440515602008e-05
144000,28800,2.82,304,473,28799,0.0007,200.41,0.02986760251224041,-0.6944841742515564,-1.7365124225616455,0.00040192584856413305
144500,28900,2.84,304,475,28899,0.0007,200.94,-0.000705685350112617,-0.5302339792251587,0.9265742301940918,1.370357222185703e-05
145000,29000,2.88,304,476,28999,0.0007,202.22,0.01592492312192917,-0.38615208864212036,-17.273521423339844,0.003942371811717749
145500,29100,2.91,304,478,29099,0.0007,203.02,-0.003115177620202303,-0.6742655038833618,0.3477467894554138,0.00012676758342422545
146000,29200,2.92,304,480,29199,0.0007,203.32,-0.008803057484328747,-0.2505442798137665,0.4360700249671936,0.0008345772512257099
146500,29300,2.88,304,481,29299,0.0007,202.93,0.00015480721776839346,-0.10532043129205704,0.8118472695350647,6.680795922875404e-05
147000,29400,2.88,304,483,29399,0.0007,202.95,-0.017186572775244713,-0.6885537505149841,-0.08870935440063477,0.0008339905180037022
147500,29500,2.89,304,484,29499,0.0007,203.22,-0.00011922709381906316,-0.08899863809347153,0.18220019340515137,0.00012510996020864695
148000,29600,2.88,304,486,29599,0.0007,202.49,-0.029511461034417152,-0.6101337671279907,-32.37217712402344,0.0018587909871712327
148500,29700,2.83,304,488,29699,0.0007,202.14,-6.241968435460876e-07,-0.00045526688336394727,-0.8000806570053101,0.0003210491267964244
149000,29800,2.87,304,489,29799,0.0007,203.31,0.013733121566474438,-0.5386614799499512,0.9963597655296326,0.00348473503254354
149500,29900,2.88,304,491,29899,0.0007,203.6,-0.0011638076975941658,-0.17968681454658508,-5.873837947845459,0.0014241812750697136
150000,30000,2.81,304,492,29999,0.0007,202.31,-0.012247818522155285,-0.5128804445266724,-0.23427331447601318,0.0003944284690078348
150500,30100,2.84,304,494,30099,0.0007,203.21,0.04006160423159599,-0.22551989555358887,-11.286617279052734,0.0005549240740947425
151000,30200,2.79,304,496,30199,0.0007,202.52,0.004427448846399784,-0.31241700053215027,-0.6432904005050659,6.986642983974889e-05
151500,30300,2.8,304,497,30299,0.0007,202.83,0.0009594500297680497,-0.2617017924785614,-19.40705108642578,0.00022221631661523134
152000,30400,2.66,304,499,30399,0.0007,199.32,6.374937129294267e-07,-0.0013592711184173822,-35.33766174316406,1.9635399439721368e-05
152500,30500,2.6,304,500,30499,0.0007,198.35,-0.0050278231501579285,-0.3769943416118622,-18.702404022216797,0.0035389007534831762
153000,30600,2.59,304,502,30599,0.0007,197.93,-0.0041836961172521114,-0.21813707053661346,0.7271812558174133,3.299564923509024e-05
153500,30700,2.55,304,504,30699,0.0007,197.39,-0.01271794456988573,-0.4630744159221649,-129.64483642578125,0.015251374803483486
154000,30800,2.48,304,505,30799,0.0007,195.97,0.0016186162829399109,-0.9418547749519348,0.23000144958496094,0.00013708787446375936
154500,30900,2.49,304,507,30899,0.0007,196.13,0.027837295085191727,-1.0448217391967773,-2.5639662742614746,0.0009990964317694306
155000,31000,2.48,304,508,30999,0.0007,195.95,0.0004592458426486701,-0.2413521260023117,-0.12662029266357422,0.00013822436449117959
155500,31100,2.51,304,510,31099,0.0007,196.87,0.21895471215248108,-0.8156278729438782,-1.1920928955078125e-07,0.1391940861940384
156000,31200,2.49,304,512,31199,0.0007,196.29,-0.0010560395894572139,-0.6308032870292664,0.3661494851112366,3.5966622817795724e-05
156500,31300,2.51,304,513,31299,0.0007,196.96,-0.0009357929229736328,-0.5946203470230103,-0.18614161014556885,0.00018603017088025808
157000,31400,2.5,304,515,31399,0.0007,196.72,0.0057397629134356976,-0.8434988260269165,-27.263465881347656,9.522006439510733e-05
157500,31500,2.5,304,516,31499,0.0007,196.7,-0.09746849536895752,-0.7662332653999329,-91.99146270751953,0.03033723309636116
158000,31600,2.47,304,518,31599,0.0007,195.71,0.009880680590867996,-0.39124950766563416,0.0,0.006875419057905674
158500,31700,2.45,304,520,31699,0.0007,195.14,-0.03183047100901604,-1.1384903192520142,0.0019135475158691406,0.0010267645120620728
159000,31800,2.38,304,521,31799,0.0007,193.86,-0.003307727398350835,-1.0702643394470215,-0.40270543098449707,0.0005302865174598992
159500,31900,2.34,304,523,31899,0.0007,193.5,-0.006144227925688028,-0.5287613272666931,-0.1276836395263672,0.0010662369895726442
160000,32000,2.35,304,524,31999,0.0007,193.76,0.00562649592757225,-0.8826999664306641,0.5173892974853516,0.00037337219691835344
160500,32100,2.35,304,526,32099,0.0007,193.76,-6.0553291405085474e-05,-0.07887665182352066,0.475727915763855,0.000282872497336939
161000,32200,2.31,304,528,32199,0.0007,192.71,-7.503921750640075e-08,-0.00019024002540390939,0.0,2.9434397220029496e-05
161500,32300,2.23,304,529,32299,0.0007,190.35,1.2374751001686946e-08,-6.0298043536022305e-05,-43.60403823852539,1.0102346095663961e-05
162000,32400,2.15,304,531,32399,0.0007,187.95,-1.4422541383396492e-08,-9.516585123492405e-05,-5.436359405517578,6.906964699737728e-06
162500,32500,2.08,304,532,32499,0.0007,185.87,-4.307024425997952e-07,-0.0017487964360043406,0.511759877204895,7.996124622877687e-06
163000,32600,1.95,304,534,32599,0.0007,181.92,2.9032031889641985e-08,-0.0016738566337153316,-2.7533557415008545,4.6088239002983755e-08
163500,32700,1.83,304,536,32699,0.0007,178.2,-6.042802851879969e-05,-0.14588896930217743,-1.8683531284332275,6.343117547658039e-06
164000,32800,1.78,304,537,32799,0.0007,176.81,0.000242029971559532,-0.30463048815727234,0.009468615055084229,1.6937166947172955e-05
164500,32900,1.74,305,539,32899,0.0007,175.48,-0.00043997212196700275,-0.15087321400642395,0.1332249641418457,0.0008364787208847702
165000,33000,1.78,305,540,32999,0.0007,175.88,0.07459210604429245,-0.9018942713737488,-1.964728593826294,0.001894905581139028
165500,33100,1.86,305,542,33099,0.0007,176.69,-0.038711439818143845,-0.9707134366035461,0.0917884111404419,0.0007818948361091316
166000,33200,1.9,305,544,33199,0.0007,176.67,-0.008208194747567177,-0.6028730869293213,0.47012144327163696,0.0006686343112960458
166500,33300,1.92,305,545,33299,0.0007,177.32,-0.0067144096828997135,-1.1641539335250854,-890.8892211914062,0.00015640270430594683
167000,33400,1.96,305,547,33399,0.0007,177.75,0.028772318735718727,-0.2565290331840515,-1.5960102081298828,0.002403276739642024
167500,33500,2.09,305,548,33499,0.0007,179.14,0.012759747914969921,-0.6139211058616638,0.11578923463821411,0.0006782462005503476
168000,33600,2.13,305,550,33599,0.0007,179.7,0.0004818449669983238,-0.1783694475889206,0.930562436580658,0.00011612020171014592
168500,33700,2.21,305,552,33699,0.0007,180.51,0.0005418546497821808,-0.08628694713115692,0.8534459471702576,0.001025289879180491
169000,33800,2.24,305,553,33799,0.0007,180.73,0.013571067713201046,-0.49315690994262695,0.8300836682319641,0.001340443268418312
169500,33900,2.28,305,555,33899,0.0007,181.12,-0.015989011153578758,-0.7688978314399719,0.07562887668609619,0.000545315386261791
170000,34000,2.32,305,556,33999,0.0007,182.28,-0.0017546262824907899,-0.14292138814926147,-13.91791820526123,0.003981416113674641
170500,34100,2.4,305,558,34099,0.0007,184.67,0.012843606062233448,-0.7264406085014343,0.2224540114402771,0.0014154877280816436
171000,34200,2.38,305,560,34199,0.0007,184.09,-0.00015035791147965938,-0.07241315394639969,-4.894667625427246,0.00019934777810703963
171500,34300,2.31,305,561,34299,0.0007,182.0,-1.0571379789325874e-05,-0.023533184081315994,-21.804828643798828,3.0149447411531582e-05
172000,34400,2.3,305,563,34399,0.0007,182.02,-0.0004860721528530121,-0.2024160921573639,0.7494344115257263,0.00010996517085004598
172500,34500,2.27,305,564,34499,0.0007,181.27,-3.3370051824022084e-05,-0.12478940933942795,-1.151709794998169,0.00011296578304609284
173000,34600,2.25,305,566,34599,0.0007,180.42,0.03207680210471153,-0.7286277413368225,-4.052785396575928,0.0048206704668700695
173500,34700,2.28,305,568,34699,0.0007,180.42,-0.001587981591001153,-0.7927940487861633,0.6326652765274048,3.0748935387237e-05
174000,34800,2.24,305,569,34799,0.0007,179.2,-0.020195327699184418,-0.4365968704223633,-3.08939266204834,0.0005911971675232053
174500,34900,2.28,305,571,34899,0.0007,179.41,-0.014371401630342007,-0.9718015789985657,-0.06986498832702637,0.00047378064482472837
175000,35000,2.28,305,573,34999,0.0007,179.39,-0.10565352439880371,-0.3897213339805603,0.0,0.007877970114350319
175500,35100,2.26,305,574,35099,0.0007,178.79,0.03316432237625122,-0.6614164710044861,0.9845931529998779,0.0041382769122719765
176000,35200,2.28,305,576,35199,0.0007,179.4,-0.04942550137639046,-1.0410493612289429,0.9944397211074829,0.00381738250143826
176500,35300,2.33,305,577,35299,0.0007,180.04,-0.00711167324334383,-0.8309513330459595,-4.5086541175842285,0.002104114508256316
177000,35400,2.34,305,579,35399,0.0007,180.28,-0.007289165165275335,-0.9804931879043579,0.35717058181762695,4.0905877540353686e-05
177500,35500,2.39,305,581,35499,0.0007,180.92,-0.02451414242386818,-0.5400323867797852,0.694961667060852,0.0007425903459079564
178000,35600,2.39,305,582,35599,0.0007,181.03,0.2792057693004608,-1.1607789993286133,-3.405196189880371,0.06565705686807632
178500,35700,2.43,305,584,35699,0.0007,181.47,0.3919825553894043,-1.1937555074691772,-6.069706916809082,0.12028708308935165
179000,35800,2.4,305,585,35799,0.0007,180.62,-0.025314336642622948,-1.095973014831543,-0.4020206928253174,0.0007321815937757492
179500,35900,2.46,305,587,35899,0.0007,182.53,0.2487952560186386,-0.8973196148872375,-1149.762451171875,0.13710832595825195
180000,36000,2.59,305,589,35999,0.0007,185.7,-0.11578436195850372,-0.7077620625495911,-37.27458953857422,0.005500327330082655
180500,36100,2.67,305,590,36099,0.0007,187.26,0.00916392169892788,-1.1141046285629272,0.6716296672821045,7.138010550988838e-05
181000,36200,2.74,305,592,36199,0.0007,189.62,0.003669966012239456,-0.6702175140380859,-14.791742324829102,0.0017371721332892776
181500,36300,2.76,305,593,36299,0.0007,191.8,0.007182466331869364,-0.9710226058959961,-0.5684728622436523,7.937638292787597e-05
182000,36400,2.82,305,595,36399,0.0007,193.72,-0.008825982920825481,-0.9231498837471008,0.14239227771759033,0.00021266078692860901
182500,36500,2.9,305,597,36499,0.0007,196.2,0.206475168466568,-0.9352357983589172,nan,0.03322988748550415
183000,36600,2.95,305,598,36599,0.0007,197.7,0.23528996109962463,-0.4645109176635742,-44.35712432861328,0.03365430235862732
183500,36700,3.01,305,600,36699,0.0007,199.55,-0.0063492790795862675,-0.6861451268196106,0.14931511878967285,0.0006829083431512117
184000,36800,3.12,305,602,36799,0.0007,201.86,-0.004336909856647253,-0.20049135386943817,0.9854042530059814,0.002452673390507698
184500,36900,3.15,305,603,36899,0.0007,202.79,0.001320630544796586,-0.24854512512683868,-15.109893798828125,0.0024191841948777437
185000,37000,3.1,305,605,36999,0.0007,202.24,0.0018819303950294852,-0.6873291730880737,-0.3454049825668335,9.598703036317602e-05
185500,37100,2.99,305,606,37099,0.0007,200.49,-0.026735201478004456,-0.49415645003318787,-10.39452075958252,0.0012191144051030278
186000,37200,2.98,305,608,37199,0.0007,200.17,0.037918709218502045,-0.8732263445854187,-3.665304183959961,0.009597641415894032
186500,37300,2.97,305,609,37299,0.0007,199.77,-0.07283836603164673,-0.45989033579826355,0.8177942037582397,0.06163199618458748
187000,37400,2.94,305,611,37399,0.0007,199.72,0.00020297658920753747,-0.872610867023468,-0.0847940444946289,3.3423315471736714e-05
187500,37500,2.86,305,613,37499,0.0007,199.03,-0.00498705729842186,-0.7538859248161316,0.4765242338180542,9.620371565688401e-05
188000,37600,2.8,305,614,37599,0.0007,198.69,-0.003654438303783536,-1.075745701789856,-14.009608268737793,4.6894765546312556e-05
188500,37700,2.71,305,616,37699,0.0007,197.71,-0.008859324268996716,-0.4422738254070282,-1.0155770778656006,0.002065636683255434
189000,37800,2.65,305,618,37799,0.0007,196.61,-0.05101888254284859,-0.6039091348648071,0.9539778232574463,0.012533155269920826
189500,37900,2.64,305,619,37899,0.0007,196.3,-0.03734886273741722,-0.1682734191417694,0.9555544257164001,0.009118490852415562
190000,38000,2.62,305,621,37999,0.0007,195.73,0.003020467236638069,-0.44937917590141296,-7.759159088134766,0.00010036247840616852
190500,38100,2.61,305,622,38099,0.0007,195.4,-0.014243482612073421,-0.40408918261528015,-6.717665672302246,0.00042420794488862157
191000,38200,2.67,305,624,38199,0.0007,197.24,0.011623024940490723,-1.028654932975769,-0.3529934883117676,0.00040207282290793955
191500,38300,2.7,305,625,38299,0.0007,197.98,0.00019928986148443073,-0.1603565216064453,0.8895606398582458,3.392747021280229e-05
192000,38400,2.74,305,627,38399,0.0007,198.87,-4.325812915340066e-05,-0.03234853222966194,0.9810642004013062,8.713170245755464e-05
192500,38500,2.71,305,629,38499,0.0007,197.95,0.0009574126452207565,-0.9786069989204407,0.5277218818664551,0.0001362823386443779
193000,38600,2.75,306,630,38599,0.0007,199.5,-0.007434400264173746,-0.4467603862285614,-0.8737680912017822,0.0009002901497296989
193500,38700,2.75,306,632,38699,0.0007,199.55,0.06781161576509476,-0.9150719046592712,0.36648744344711304,0.0030961784068495035
194000,38800,2.83,306,633,38799,0.0007,201.21,0.039150308817625046,-0.9383556246757507,0.20298433303833008,0.0028509541880339384
194500,38900,2.81,306,635,38899,0.0007,201.53,-0.009183413349092007,-0.4364229738712311,0.492074191570282,0.005409823264926672
195000,39000,2.83,306,637,38999,0.0007,202.17,0.019283566623926163,-0.619570255279541,-6.240079879760742,0.0009346766746602952
195500,39100,2.83,306,638,39099,0.0007,202.28,1.1247873771935701e-05,-0.03697716072201729,-2.184854030609131,0.0013324248138815165
196000,39200,2.93,306,640,39199,0.0007,203.73,-0.03995596244931221,-0.8243119120597839,-29.11798667907715,0.009505200199782848
196500,39300,2.94,306,641,39299,0.0007,204.09,-0.17075324058532715,-0.9402329325675964,-39.473114013671875,0.02377580851316452
197000,39400,2.96,306,643,39399,0.0007,204.19,-1.908079684653785e-05,-0.17125184834003448,-1.3939769268035889,0.0011845570988953114
197500,39500,3.04,306,645,39499,0.0007,204.99,-0.37954556941986084,-0.9082019925117493,nan,0.24331890046596527
198000,39600,3.03,306,646,39599,0.0007,204.74,0.0008129544439725578,-0.28488895297050476,0.34650033712387085,0.0003528726228978485
198500,39700,3.02,306,648,39699,0.0007,204.36,0.0008445529383607209,-0.5697534680366516,-96.30316925048828,0.0001630252954782918
199000,39800,2.96,306,649,39799,0.0007,203.27,0.13434505462646484,-0.39973852038383484,-454.0399169921875,0.08054935187101364
199500,39900,3.12,306,651,39899,0.0007,205.47,0.08547135442495346,-0.4457276463508606,-62.32878494262695,0.02385259047150612
200000,40000,3.06,306,653,39999,0.0007,204.47,-1.1028169393539429,-1.1137436628341675,nan,0.44505414366722107
200500,40100,3.09,306,654,40099,0.0007,204.67,-0.0018676400650292635,-0.8377752304077148,0.6930593252182007,2.5637424187152646e-05
201000,40200,3.06,306,656,40199,0.0007,204.78,-0.012378312647342682,-0.5585120916366577,-0.6327289342880249,0.0010165338171646
201500,40300,3.14,306,657,40299,0.0007,205.28,-0.01073099859058857,-0.7427296042442322,0.9800755381584167,0.0033910986967384815
202000,40400,3.23,306,659,40399,0.0007,205.53,-6.431154906749725e-05,-1.0421501398086548,-6.3906474113464355,0.00013846223009750247
202500,40500,3.27,306,661,40499,0.0007,205.95,0.00574874272570014,-0.4248977303504944,0.09750491380691528,0.0009786259615793824
203000,40600,3.28,306,662,40599,0.0007,206.33,-0.03464975580573082,-1.1916985511779785,0.16260462999343872,0.00034805090399459004
203500,40700,3.28,306,664,40699,0.0007,206.37,-0.1356816440820694,-1.2492897510528564,-19.406782150268555,0.013684413395822048
204000,40800,3.31,306,665,40799,0.0007,207.78,-0.016401806846261024,-1.2576360702514648,0.0,0.0003720235254149884
204500,40900,3.34,306,667,40899,0.0007,208.02,-0.022017112001776695,-0.99983149766922,0.47150862216949463,0.00044521960080601275
205000,41000,3.33,306,669,40999,0.0007,207.87,-0.000975755974650383,-0.1319315880537033,-6.957314968109131,0.0033991814125329256
205500,41100,3.4,306,670,41099,0.0007,209.27,0.001504423446021974,-0.2625431716442108,-19.70138168334961,0.0023919350933283567
206000,41200,3.39,306,672,41199,0.0007,209.0,-0.0008659037994220853,-0.45621004700660706,-4.105827808380127,0.0012593413703143597
206500,41300,3.41,306,673,41299,0.0007,209.7,0.049696628004312515,-0.3125744163990021,0.9517911672592163,0.2536526322364807
207000,41400,3.4,306,675,41399,0.0007,209.95,0.01971481926739216,-0.7778962254524231,-0.9896405935287476,0.0027793629560619593
207500,41500,3.4,306,677,41499,0.0007,209.99,-0.024061044678092003,-0.39361152052879333,0.9361374974250793,0.01236670557409525
208000,41600,3.49,306,678,41599,0.0007,211.01,-0.06540413945913315,-0.16327159106731415,0.4387686252593994,0.2242361158132553
208500,41700,3.48,306,680,41699,0.0007,210.74,0.0020729913376271725,-0.9095607995986938,0.7859233617782593,2.790729013213422e-05
209000,41800,3.47,306,681,41799,0.0007,210.44,-0.006635282188653946,-1.1303884983062744,0.2782513499259949,0.00010470501001691446
209500,41900,3.47,306,683,41899,0.0007,210.37,-0.0035715859849005938,-0.7843273878097534,0.9507611989974976,0.00012836376845370978
210000,42000,3.53,306,685,41999,0.0007,211.33,0.01574818231165409,-0.6112377047538757,0.2720997929573059,0.0015442861476913095
210500,42100,3.6,306,686,42099,0.0007,212.6,-0.011198223568499088,-0.5931744575500488,-1.1223759651184082,0.0006410967907868326
