time/total_timesteps,time/episodes,time/fps,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
238795,24192,3132,76,0.01,9.49,9.49,238711008.0,0.001,59673
238832,24196,3133,76,0.01,9.45,9.45,172620400.0,0.001,59682
238872,24200,3133,76,0.01,9.49,9.49,184528400.0,0.001,59692
238911,24204,3133,76,0.01,9.5,9.5,182614912.0,0.001,59702
238952,24208,3132,76,0.01,9.53,9.53,350019904.0,0.001,59712
238989,24212,3132,76,0.01,9.51,9.51,250461760.0,0.001,59722
239025,24216,3132,76,0.01,9.47,9.47,172398560.0,0.001,59731
239063,24220,3132,76,0.01,9.45,9.45,224968640.0,0.001,59740
239103,24224,3132,76,0.01,9.46,9.46,252947728.0,0.001,59750
239139,24228,3132,76,0.01,9.45,9.45,244459488.0,0.001,59759
239176,24232,3132,76,0.01,9.46,9.46,255030384.0,0.001,59768
239211,24236,3132,76,0.01,9.4,9.4,262403728.0,0.001,59777
239248,24240,3131,76,0.01,9.41,9.41,264745568.0,0.001,59786
239286,24244,3131,76,0.01,9.44,9.44,281805824.0,0.001,59796
239327,24248,3131,76,0.01,9.47,9.47,287630496.0,0.001,59806
239363,24252,3131,76,0.01,9.47,9.47,173512064.0,0.001,59815
239400,24256,3131,76,0.01,9.45,9.45,232344352.0,0.001,59824
239438,24260,3131,76,0.01,9.42,9.42,176154560.0,0.001,59834
239475,24264,3131,76,0.01,9.42,9.42,219644704.0,0.001,59843
239514,24268,3131,76,0.01,9.45,9.45,243190672.0,0.001,59853
239554,24272,3131,76,0.01,9.47,9.47,250920288.0,0.001,59863
239591,24276,3131,76,0.01,9.42,9.42,191784864.0,0.001,59872
239628,24280,3131,76,0.01,9.45,9.45,213833536.0,0.001,59881
239665,24284,3131,76,0.01,9.45,9.45,258102800.0,0.001,59891
239702,24288,3131,76,0.01,9.43,9.43,233874688.0,0.001,59900
239740,24292,3131,76,0.01,9.45,9.45,209353216.0,0.001,59909
239775,24296,3131,76,0.01,9.43,9.43,320300160.0,0.001,59918
239811,24300,3130,76,0.01,9.39,9.39,199559728.0,0.001,59927
239847,24304,3130,76,0.01,9.36,9.36,247517936.0,0.001,59936
239885,24308,3130,76,0.01,9.33,9.33,264776528.0,0.001,59946
239923,24312,3130,76,0.01,9.34,9.34,267531744.0,0.001,59955
239964,24316,3130,76,0.01,9.39,9.39,176098448.0,0.001,59965
240001,24320,3129,76,0.01,9.38,9.38,339361856.0,0.001,59975
240039,24324,3129,76,0.01,9.36,9.36,281513760.0,0.001,59984
240077,24328,3129,76,0.01,9.38,9.38,252706192.0,0.001,59994
240118,24332,3129,76,0.01,9.42,9.42,218912464.0,0.001,60004
240155,24336,3129,76,0.01,9.44,9.44,173314944.0,0.001,60013
240193,24340,3130,76,0.01,9.45,9.45,265991840.0,0.001,60023
240230,24344,3130,76,0.01,9.44,9.44,355784256.0,0.001,60032
240266,24348,3130,76,0.01,9.39,9.39,273018304.0,0.001,60041
240303,24352,3129,76,0.01,9.4,9.4,232209952.0,0.001,60050
240341,24356,3129,76,0.01,9.41,9.41,234771584.0,0.001,60060
240380,24360,3129,76,0.01,9.42,9.42,206897312.0,0.001,60069
240420,24364,3129,76,0.01,9.45,9.45,285476128.0,0.001,60079
240458,24368,3129,76,0.01,9.44,9.44,230098224.0,0.001,60089
240494,24372,3129,76,0.01,9.4,9.4,255879520.0,0.001,60098
240531,24376,3129,76,0.01,9.4,9.4,236526288.0,0.001,60107
240572,24380,3129,76,0.01,9.44,9.44,226179328.0,0.001,60117
240609,24384,3128,76,0.01,9.44,9.44,326040704.0,0.001,60127
240645,24388,3128,76,0.01,9.43,9.43,194207040.0,0.001,60136
240683,24392,3128,76,0.01,9.43,9.43,272240192.0,0.001,60145
240722,24396,3128,76,0.01,9.47,9.47,253382032.0,0.001,60155
240756,24400,3129,76,0.01,9.45,9.45,158893376.0,0.001,60163
240792,24404,3129,76,0.01,9.45,9.45,235471488.0,0.001,60172
240828,24408,3129,76,0.01,9.43,9.43,216152288.0,0.001,60181
240864,24412,3129,76,0.01,9.41,9.41,245491120.0,0.001,60190
240906,24416,3128,77,0.01,9.42,9.42,192570448.0,0.001,60201
240945,24420,3128,77,0.01,9.44,9.44,272365568.0,0.001,60211
240986,24424,3128,77,0.01,9.47,9.47,235453280.0,0.001,60221
241023,24428,3128,77,0.01,9.46,9.46,266242848.0,0.001,60230
241061,24432,3128,77,0.01,9.43,9.43,263234528.0,0.001,60240
241097,24436,3128,77,0.01,9.42,9.42,312034624.0,0.001,60249
241133,24440,3128,77,0.01,9.4,9.4,248044512.0,0.001,60258
241169,24444,3127,77,0.01,9.39,9.39,257393824.0,0.001,60267
241207,24448,3127,77,0.01,9.41,9.41,161939472.0,0.001,60276
241245,24452,3127,77,0.01,9.42,9.42,141048480.0,0.001,60286
241283,24456,3127,77,0.01,9.42,9.42,341731200.0,0.001,60295
241319,24460,3127,77,0.01,9.39,9.39,183638592.0,0.001,60304
241358,24464,3127,77,0.01,9.38,9.38,240263136.0,0.001,60314
241398,24468,3127,77,0.01,9.4,9.4,234935904.0,0.001,60324
241435,24472,3126,77,0.01,9.41,9.41,216792576.0,0.001,60333
241473,24476,3126,77,0.01,9.42,9.42,277716480.0,0.001,60343
241511,24480,3126,77,0.01,9.39,9.39,334499392.0,0.001,60352
241547,24484,3126,77,0.01,9.38,9.38,246476624.0,0.001,60361
241583,24488,3126,77,0.01,9.38,9.38,275282176.0,0.001,60370
241620,24492,3126,77,0.01,9.37,9.37,179622288.0,0.001,60379
241656,24496,3125,77,0.01,9.34,9.34,199513392.0,0.001,60388
241693,24500,3125,77,0.01,9.37,9.37,239156784.0,0.001,60398
241731,24504,3125,77,0.01,9.39,9.39,188696144.0,0.001,60407
241769,24508,3125,77,0.01,9.41,9.41,219672640.0,0.001,60417
241808,24512,3125,77,0.01,9.44,9.44,198858656.0,0.001,60426
241844,24516,3125,77,0.01,9.38,9.38,282434112.0,0.001,60435
241882,24520,3125,77,0.01,9.37,9.37,243659520.0,0.001,60445
241921,24524,3124,77,0.01,9.35,9.35,253485536.0,0.001,60455
241960,24528,3124,77,0.01,9.37,9.37,255558848.0,0.001,60464
241999,24532,3124,77,0.01,9.38,9.38,236649520.0,0.001,60474
242035,24536,3124,77,0.01,9.38,9.38,217159712.0,0.001,60483
242075,24540,3125,77,0.01,9.42,9.42,195100192.0,0.001,60493
242112,24544,3125,77,0.01,9.43,9.43,222259392.0,0.001,60502
242148,24548,3125,77,0.01,9.41,9.41,228213280.0,0.001,60511
242185,24552,3124,77,0.01,9.4,9.4,336647968.0,0.001,60521
242224,24556,3124,77,0.01,9.41,9.41,184976368.0,0.001,60530
242263,24560,3124,77,0.01,9.44,9.44,302979744.0,0.001,60540
242300,24564,3124,77,0.01,9.42,9.42,200180192.0,0.001,60549
242338,24568,3124,77,0.01,9.4,9.4,279473312.0,0.001,60559
242376,24572,3124,77,0.01,9.41,9.41,260718080.0,0.001,60568
242419,24576,3124,77,0.01,9.46,9.46,203975664.0,0.001,60579
242458,24580,3123,77,0.01,9.47,9.47,277814496.0,0.001,60589
242498,24584,3123,77,0.01,9.51,9.51,352778464.0,0.001,60599
242535,24588,3123,77,0.01,9.52,9.52,293283008.0,0.001,60608
242569,24592,3123,77,0.01,9.49,9.49,228367264.0,0.001,60617
242606,24596,3123,77,0.01,9.5,9.5,261878848.0,0.001,60626
242644,24600,3124,77,0.01,9.51,9.51,335164640.0,0.001,60635
242682,24604,3124,77,0.01,9.51,9.51,261390112.0,0.001,60645
242717,24608,3123,77,0.01,9.48,9.48,247579504.0,0.001,60654
242756,24612,3123,77,0.01,9.48,9.48,302062240.0,0.001,60663
242793,24616,3123,77,0.01,9.49,9.49,242854912.0,0.001,60673
242830,24620,3123,77,0.01,9.48,9.48,276183872.0,0.001,60682
242867,24624,3123,77,0.01,9.46,9.46,234921488.0,0.001,60691
242904,24628,3123,77,0.01,9.44,9.44,286584608.0,0.001,60700
242941,24632,3123,77,0.01,9.42,9.42,295709312.0,0.001,60710
242979,24636,3123,77,0.01,9.44,9.44,245289776.0,0.001,60719
243016,24640,3122,77,0.01,9.41,9.41,316284864.0,0.001,60728
243054,24644,3122,77,0.01,9.42,9.42,331866496.0,0.001,60738
243091,24648,3122,77,0.01,9.43,9.43,241235424.0,0.001,60747
243130,24652,3122,77,0.01,9.45,9.45,267174144.0,0.001,60757
243166,24656,3122,77,0.01,9.42,9.42,279467072.0,0.001,60766
243204,24660,3122,77,0.01,9.41,9.41,339010368.0,0.001,60775
243240,24664,3122,77,0.01,9.4,9.4,238263968.0,0.001,60784
243282,24668,3122,77,0.01,9.44,9.44,301159104.0,0.001,60795
243319,24672,3122,77,0.01,9.43,9.43,294615520.0,0.001,60804
243356,24676,3122,77,0.01,9.37,9.37,237161008.0,0.001,60813
243392,24680,3122,77,0.01,9.34,9.34,279851936.0,0.001,60822
243430,24684,3122,77,0.01,9.32,9.32,203238432.0,0.001,60832
243468,24688,3122,77,0.01,9.33,9.33,318291520.0,0.001,60841
243502,24692,3122,77,0.01,9.33,9.33,262626976.0,0.001,60850
243538,24696,3122,78,0.01,9.32,9.32,250230816.0,0.001,60859
243578,24700,3121,78,0.01,9.34,9.34,341258528.0,0.001,60869
243619,24704,3121,78,0.01,9.37,9.37,308453984.0,0.001,60879
243654,24708,3121,78,0.01,9.37,9.37,278213856.0,0.001,60888
243692,24712,3121,78,0.01,9.36,9.36,260008320.0,0.001,60897
243728,24716,3121,78,0.01,9.35,9.35,241473712.0,0.001,60906
243765,24720,3121,78,0.01,9.35,9.35,183576576.0,0.001,60916
243802,24724,3121,78,0.01,9.35,9.35,260071472.0,0.001,60925
243837,24728,3121,78,0.01,9.33,9.33,248265120.0,0.001,60934
243876,24732,3121,78,0.01,9.35,9.35,242634320.0,0.001,60943
243913,24736,3120,78,0.01,9.34,9.34,247922464.0,0.001,60953
243951,24740,3120,78,0.01,9.35,9.35,206371872.0,0.001,60962
243989,24744,3120,78,0.01,9.35,9.35,242100352.0,0.001,60972
244030,24748,3121,78,0.01,9.39,9.39,276027808.0,0.001,60982
244068,24752,3121,78,0.01,9.38,9.38,209955904.0,0.001,60991
244106,24756,3121,78,0.01,9.4,9.4,222034896.0,0.001,61001
244144,24760,3121,78,0.01,9.4,9.4,240058496.0,0.001,61010
244181,24764,3120,78,0.01,9.41,9.41,283484096.0,0.001,61020
244218,24768,3120,78,0.01,9.36,9.36,224597344.0,0.001,61029
244255,24772,3120,78,0.01,9.36,9.36,197466320.0,0.001,61038
244294,24776,3120,78,0.01,9.38,9.38,281264032.0,0.001,61048
244331,24780,3120,78,0.01,9.39,9.39,319453568.0,0.001,61057
244370,24784,3120,78,0.01,9.4,9.4,228575680.0,0.001,61067
244407,24788,3120,78,0.01,9.39,9.39,226948944.0,0.001,61076
244446,24792,3120,78,0.01,9.44,9.44,224176544.0,0.001,61086
244482,24796,3120,78,0.01,9.44,9.44,228227072.0,0.001,61095
244521,24800,3120,78,0.01,9.43,9.43,318201664.0,0.001,61105
244558,24804,3120,78,0.01,9.39,9.39,267015136.0,0.001,61114
244597,24808,3120,78,0.01,9.43,9.43,145995936.0,0.001,61124
244637,24812,3120,78,0.01,9.45,9.45,207098336.0,0.001,61134
244676,24816,3120,78,0.01,9.48,9.48,188592272.0,0.001,61143
244714,24820,3120,78,0.01,9.49,9.49,291940320.0,0.001,61153
244751,24824,3119,78,0.01,9.49,9.49,209524160.0,0.001,61162
244790,24828,3119,78,0.01,9.53,9.53,324311360.0,0.001,61172
244826,24832,3119,78,0.01,9.5,9.5,227886672.0,0.001,61181
244864,24836,3119,78,0.01,9.51,9.51,242371200.0,0.001,61190
244900,24840,3119,78,0.01,9.49,9.49,339049216.0,0.001,61199
244938,24844,3119,78,0.01,9.49,9.49,245211440.0,0.001,61209
244979,24848,3119,78,0.01,9.49,9.49,292053024.0,0.001,61219
245018,24852,3118,78,0.01,9.5,9.5,275337472.0,0.001,61229
245057,24856,3118,78,0.01,9.51,9.51,351882112.0,0.001,61239
245094,24860,3118,78,0.01,9.5,9.5,289328384.0,0.001,61248
245130,24864,3118,78,0.01,9.49,9.49,246575264.0,0.001,61257
245167,24868,3118,78,0.01,9.49,9.49,231305840.0,0.001,61266
245203,24872,3118,78,0.01,9.48,9.48,264817664.0,0.001,61275
245241,24876,3118,78,0.01,9.47,9.47,291301504.0,0.001,61285
245277,24880,3117,78,0.01,9.46,9.46,359807360.0,0.001,61294
245316,24884,3117,78,0.01,9.46,9.46,327783712.0,0.001,61303
245353,24888,3117,78,0.01,9.46,9.46,251412512.0,0.001,61313
245392,24892,3117,78,0.01,9.46,9.46,270154240.0,0.001,61322
245430,24896,3117,78,0.01,9.48,9.48,236797792.0,0.001,61332
245467,24900,3117,78,0.01,9.46,9.46,186145552.0,0.001,61341
245503,24904,3117,78,0.01,9.45,9.45,285815360.0,0.001,61350
245542,24908,3117,78,0.01,9.45,9.45,210041088.0,0.001,61360
245580,24912,3116,78,0.01,9.43,9.43,268540800.0,0.001,61369
245616,24916,3116,78,0.01,9.4,9.4,287023456.0,0.001,61378
245653,24920,3116,78,0.01,9.39,9.39,248249520.0,0.001,61388
245687,24924,3116,78,0.01,9.36,9.36,226129152.0,0.001,61396
245723,24928,3117,78,0.01,9.33,9.33,226940032.0,0.001,61405
245760,24932,3117,78,0.01,9.34,9.34,212659424.0,0.001,61414
245799,24936,3116,78,0.01,9.35,9.35,324564288.0,0.001,61424
245836,24940,3116,78,0.01,9.36,9.36,248028432.0,0.001,61433
245873,24944,3116,78,0.01,9.35,9.35,335786784.0,0.001,61443
245913,24948,3116,78,0.01,9.34,9.34,289055680.0,0.001,61453
245951,24952,3116,78,0.01,9.33,9.33,271527360.0,0.001,61462
245989,24956,3116,78,0.01,9.32,9.32,211351552.0,0.001,61472
246025,24960,3116,78,0.01,9.31,9.31,292988160.0,0.001,61481
246062,24964,3115,78,0.01,9.32,9.32,312984320.0,0.001,61490
246101,24968,3115,78,0.01,9.34,9.34,295306048.0,0.001,61500
246140,24972,3115,79,0.01,9.37,9.37,187055328.0,0.001,61509
246177,24976,3115,79,0.01,9.36,9.36,280199040.0,0.001,61519
246217,24980,3115,79,0.01,9.4,9.4,295834656.0,0.001,61529
246253,24984,3115,79,0.01,9.37,9.37,222733600.0,0.001,61538
246291,24988,3114,79,0.01,9.38,9.38,267765136.0,0.001,61547
246328,24992,3114,79,0.01,9.36,9.36,261036672.0,0.001,61556
246364,24996,3114,79,0.01,9.34,9.34,277571520.0,0.001,61565
246401,25000,3114,79,0.01,9.34,9.34,230338544.0,0.001,61575
246438,25004,3114,79,0.01,9.35,9.35,296545536.0,0.001,61584
246476,25008,3114,79,0.01,9.34,9.34,195052256.0,0.001,61593
246510,25012,3114,79,0.01,9.3,9.3,231614864.0,0.001,61602
246550,25016,3113,79,0.01,9.34,9.34,217741008.0,0.001,61612
246586,25020,3113,79,0.01,9.33,9.33,250760112.0,0.001,61621
246625,25024,3113,79,0.01,9.38,9.38,291906176.0,0.001,61631
246660,25028,3113,79,0.01,9.37,9.37,215172608.0,0.001,61639
246698,25032,3113,79,0.01,9.38,9.38,396782272.0,0.001,61649
246735,25036,3113,79,0.01,9.36,9.36,339417920.0,0.001,61658
246774,25040,3112,79,0.01,9.38,9.38,349543040.0,0.001,61668
246812,25044,3112,79,0.01,9.39,9.39,336938912.0,0.001,61677
246849,25048,3112,79,0.01,9.36,9.36,333818368.0,0.001,61687
246886,25052,3112,79,0.01,9.35,9.35,233469344.0,0.001,61696
246925,25056,3112,79,0.01,9.36,9.36,301762240.0,0.001,61706
246960,25060,3112,79,0.01,9.35,9.35,192490480.0,0.001,61714
246998,25064,3112,79,0.01,9.36,9.36,291782336.0,0.001,61724
247036,25068,3112,79,0.01,9.35,9.35,277600832.0,0.001,61733
247076,25072,3111,79,0.01,9.36,9.36,314315616.0,0.001,61743
247111,25076,3111,79,0.01,9.34,9.34,361509184.0,0.001,61752
247150,25080,3111,79,0.01,9.33,9.33,440150176.0,0.001,61762
247189,25084,3111,79,0.01,9.36,9.36,295649728.0,0.001,61772
247227,25088,3111,79,0.01,9.36,9.36,254962288.0,0.001,61781
247265,25092,3111,79,0.01,9.37,9.37,254015616.0,0.001,61791
247303,25096,3111,79,0.01,9.39,9.39,273263232.0,0.001,61800
247340,25100,3110,79,0.01,9.39,9.39,232103184.0,0.001,61809
247377,25104,3111,79,0.01,9.39,9.39,252575472.0,0.001,61819
247416,25108,3111,79,0.01,9.4,9.4,217686640.0,0.001,61828
247453,25112,3111,79,0.01,9.43,9.43,277376512.0,0.001,61838
247489,25116,3111,79,0.01,9.39,9.39,363543904.0,0.001,61847
247526,25120,3111,79,0.01,9.4,9.4,234203472.0,0.001,61856
247563,25124,3111,79,0.01,9.38,9.38,279324256.0,0.001,61865
247603,25128,3110,79,0.01,9.43,9.43,358929728.0,0.001,61875
247642,25132,3110,79,0.01,9.44,9.44,151574416.0,0.001,61885
247677,25136,3110,79,0.01,9.42,9.42,256011808.0,0.001,61894
247717,25140,3110,79,0.01,9.43,9.43,314328544.0,0.001,61904
247752,25144,3110,79,0.01,9.4,9.4,292928512.0,0.001,61912
247790,25148,3110,79,0.01,9.41,9.41,317892992.0,0.001,61922
247829,25152,3110,79,0.01,9.43,9.43,294999168.0,0.001,61932
247867,25156,3110,79,0.01,9.42,9.42,283173408.0,0.001,61941
247904,25160,3109,79,0.01,9.44,9.44,279057856.0,0.001,61950
247942,25164,3109,79,0.01,9.44,9.44,259969520.0,0.001,61960
247979,25168,3109,79,0.01,9.43,9.43,393169600.0,0.001,61969
248015,25172,3109,79,0.01,9.39,9.39,240905696.0,0.001,61978
248053,25176,3109,79,0.01,9.42,9.42,260735680.0,0.001,61988
248092,25180,3109,79,0.01,9.42,9.42,295096704.0,0.001,61997
248130,25184,3109,79,0.01,9.41,9.41,259124672.0,0.001,62007
248167,25188,3109,79,0.01,9.4,9.4,257630544.0,0.001,62016
248206,25192,3109,79,0.01,9.41,9.41,224011072.0,0.001,62026
248242,25196,3109,79,0.01,9.39,9.39,337052224.0,0.001,62035
248282,25200,3109,79,0.01,9.42,9.42,327007872.0,0.001,62045
248320,25204,3109,79,0.01,9.43,9.43,259373872.0,0.001,62054
248358,25208,3109,79,0.01,9.42,9.42,305060640.0,0.001,62064
248395,25212,3108,79,0.01,9.42,9.42,407184448.0,0.001,62073
248433,25216,3108,79,0.01,9.44,9.44,228384368.0,0.001,62083
248470,25220,3108,79,0.01,9.44,9.44,238983232.0,0.001,62092
248507,25224,3108,79,0.01,9.44,9.44,260851472.0,0.001,62101
248543,25228,3108,79,0.01,9.4,9.4,308143584.0,0.001,62110
248582,25232,3108,79,0.01,9.4,9.4,279182784.0,0.001,62120
248620,25236,3108,79,0.01,9.43,9.43,216665664.0,0.001,62129
248657,25240,3107,80,0.01,9.4,9.4,276295008.0,0.001,62139
248695,25244,3107,80,0.01,9.43,9.43,216533248.0,0.001,62148
248734,25248,3107,80,0.01,9.44,9.44,222413616.0,0.001,62158
248771,25252,3107,80,0.01,9.42,9.42,272230112.0,0.001,62167
248808,25256,3107,80,0.01,9.41,9.41,302319968.0,0.001,62176
248845,25260,3108,80,0.01,9.41,9.41,262645824.0,0.001,62186
248883,25264,3108,80,0.01,9.41,9.41,361485344.0,0.001,62195
248921,25268,3107,80,0.01,9.42,9.42,237729120.0,0.001,62205
248957,25272,3107,80,0.01,9.42,9.42,236487712.0,0.001,62214
248995,25276,3107,80,0.01,9.42,9.42,345438400.0,0.001,62223
249036,25280,3107,80,0.01,9.44,9.44,216189760.0,0.001,62233
249072,25284,3107,80,0.01,9.42,9.42,351346720.0,0.001,62242
249108,25288,3107,80,0.01,9.41,9.41,248718016.0,0.001,62251
249146,25292,3107,80,0.01,9.4,9.4,155001936.0,0.001,62261
249181,25296,3107,80,0.01,9.39,9.39,340941952.0,0.001,62270
249216,25300,3106,80,0.01,9.34,9.34,326496512.0,0.001,62278
249253,25304,3106,80,0.01,9.33,9.33,278409248.0,0.001,62288
249289,25308,3106,80,0.01,9.31,9.31,279452352.0,0.001,62297
249326,25312,3106,80,0.01,9.31,9.31,289556192.0,0.001,62306
249365,25316,3106,80,0.01,9.32,9.32,219545184.0,0.001,62316
249403,25320,3106,80,0.01,9.33,9.33,288428544.0,0.001,62325
249443,25324,3106,80,0.01,9.36,9.36,282356288.0,0.001,62335
249478,25328,3106,80,0.01,9.35,9.35,276655136.0,0.001,62344
249515,25332,3106,80,0.01,9.33,9.33,294558144.0,0.001,62353
249553,25336,3105,80,0.01,9.33,9.33,200853360.0,0.001,62363
249590,25340,3106,80,0.01,9.33,9.33,279118464.0,0.001,62372
249627,25344,3106,80,0.01,9.32,9.32,221680768.0,0.001,62381
249664,25348,3106,80,0.01,9.3,9.3,204948544.0,0.001,62390
249702,25352,3106,80,0.01,9.31,9.31,239739904.0,0.001,62400
249740,25356,3106,80,0.01,9.32,9.32,203036928.0,0.001,62409
249782,25360,3105,80,0.01,9.37,9.37,298307488.0,0.001,62420
249816,25364,3105,80,0.01,9.33,9.33,324015744.0,0.001,62428
249854,25368,3105,80,0.01,9.33,9.33,266066192.0,0.001,62438
249891,25372,3105,80,0.01,9.34,9.34,261596016.0,0.001,62447
249927,25376,3105,80,0.01,9.32,9.32,223304160.0,0.001,62456
249965,25380,3105,80,0.01,9.29,9.29,241974592.0,0.001,62466
250003,25384,3105,80,0.01,9.31,9.31,224744640.0,0.001,62475
250042,25388,3104,80,0.01,9.34,9.34,454605248.0,0.001,62485
250083,25392,3104,80,0.01,9.37,9.37,285900064.0,0.001,62495
250122,25396,3104,80,0.01,9.41,9.41,367672800.0,0.001,62505
250161,25400,3104,80,0.01,9.45,9.45,264131456.0,0.001,62515
250200,25404,3104,80,0.01,9.47,9.47,240057648.0,0.001,62524
250237,25408,3104,80,0.01,9.48,9.48,199058320.0,0.001,62534
250274,25412,3103,80,0.01,9.48,9.48,392608640.0,0.001,62543
250314,25416,3103,80,0.01,9.49,9.49,203550304.0,0.001,62553
250352,25420,3103,80,0.01,9.49,9.49,414681664.0,0.001,62562
250387,25424,3103,80,0.01,9.44,9.44,277595392.0,0.001,62571
250425,25428,3103,80,0.01,9.47,9.47,286710176.0,0.001,62581
250464,25432,3103,80,0.01,9.49,9.49,293211904.0,0.001,62590
250503,25436,3103,80,0.01,9.5,9.5,246185728.0,0.001,62600
250540,25440,3103,80,0.01,9.5,9.5,310597248.0,0.001,62609
250577,25444,3102,80,0.01,9.5,9.5,353732288.0,0.001,62619
250615,25448,3103,80,0.01,9.51,9.51,202923040.0,0.001,62628
250652,25452,3103,80,0.01,9.5,9.5,246959312.0,0.001,62637
250693,25456,3103,80,0.01,9.53,9.53,250998688.0,0.001,62648
250732,25460,3103,80,0.01,9.5,9.5,221905232.0,0.001,62657
250770,25464,3103,80,0.01,9.54,9.54,237299360.0,0.001,62667
250804,25468,3103,80,0.01,9.5,9.5,326253888.0,0.001,62675
250842,25472,3103,80,0.01,9.51,9.51,330050464.0,0.001,62685
250881,25476,3103,80,0.01,9.54,9.54,186605696.0,0.001,62695
250920,25480,3103,80,0.01,9.55,9.55,265232288.0,0.001,62704
250956,25484,3102,80,0.01,9.53,9.53,249175488.0,0.001,62713
250994,25488,3102,80,0.01,9.52,9.52,253461760.0,0.001,62723
251036,25492,3102,80,0.01,9.53,9.53,227193408.0,0.001,62733
251074,25496,3102,80,0.01,9.52,9.52,326065568.0,0.001,62743
251113,25500,3102,80,0.01,9.52,9.52,272700384.0,0.001,62753
251150,25504,3102,80,0.01,9.5,9.5,312294080.0,0.001,62762
251189,25508,3102,80,0.01,9.52,9.52,314703296.0,0.001,62772
251227,25512,3101,80,0.01,9.53,9.53,201140896.0,0.001,62781
251265,25516,3101,81,0.01,9.51,9.51,247034928.0,0.001,62791
251301,25520,3101,81,0.01,9.49,9.49,268900640.0,0.001,62800
251338,25524,3101,81,0.01,9.51,9.51,225311584.0,0.001,62809
251375,25528,3101,81,0.01,9.5,9.5,294752640.0,0.001,62818
251411,25532,3102,81,0.01,9.47,9.47,269703584.0,0.001,62827
251449,25536,3102,81,0.01,9.46,9.46,354738368.0,0.001,62837
251485,25540,3102,81,0.01,9.45,9.45,287791424.0,0.001,62846
251524,25544,3102,81,0.01,9.47,9.47,243406464.0,0.001,62855
251561,25548,3101,81,0.01,9.46,9.46,245331712.0,0.001,62865
251596,25552,3101,81,0.01,9.44,9.44,333389888.0,0.001,62873
251632,25556,3101,81,0.01,9.39,9.39,344270912.0,0.001,62882
251671,25560,3101,81,0.01,9.39,9.39,338469056.0,0.001,62892
251709,25564,3101,81,0.01,9.39,9.39,296674272.0,0.001,62902
251745,25568,3101,81,0.01,9.41,9.41,294408128.0,0.001,62911
251779,25572,3100,81,0.01,9.37,9.37,286822592.0,0.001,62919
251821,25576,3100,81,0.01,9.4,9.4,314356992.0,0.001,62930
251856,25580,3100,81,0.01,9.36,9.36,317944352.0,0.001,62938
251894,25584,3100,81,0.01,9.38,9.38,204711120.0,0.001,62948
251928,25588,3100,81,0.01,9.34,9.34,207526256.0,0.001,62956
251967,25592,3100,81,0.01,9.31,9.31,248662016.0,0.001,62966
252004,25596,3100,81,0.01,9.3,9.3,287211264.0,0.001,62975
252038,25600,3099,81,0.01,9.25,9.25,289714464.0,0.001,62984
252074,25604,3099,81,0.01,9.24,9.24,270976000.0,0.001,62993
252108,25608,3099,81,0.01,9.19,9.19,268539776.0,0.001,63001
252148,25612,3099,81,0.01,9.21,9.21,314946496.0,0.001,63011
252184,25616,3099,81,0.01,9.19,9.19,285627776.0,0.001,63020
252221,25620,3099,81,0.01,9.2,9.2,289740352.0,0.001,63030
252259,25624,3099,81,0.01,9.21,9.21,264009792.0,0.001,63039
252295,25628,3098,81,0.01,9.2,9.2,284436608.0,0.001,63048
252334,25632,3098,81,0.01,9.23,9.23,262166800.0,0.001,63058
252372,25636,3098,81,0.01,9.23,9.23,295284928.0,0.001,63067
252406,25640,3098,81,0.01,9.21,9.21,342892288.0,0.001,63076
252442,25644,3098,81,0.01,9.18,9.18,246709952.0,0.001,63085
252481,25648,3098,81,0.01,9.2,9.2,382711808.0,0.001,63095
252516,25652,3098,81,0.01,9.2,9.2,249539648.0,0.001,63103
252551,25656,3098,81,0.01,9.19,9.19,286351808.0,0.001,63112
252590,25660,3098,81,0.01,9.19,9.19,187365104.0,0.001,63122
252627,25664,3097,81,0.01,9.18,9.18,340378304.0,0.001,63131
252665,25668,3097,81,0.01,9.2,9.2,186134528.0,0.001,63141
252706,25672,3097,81,0.01,9.27,9.27,185141376.0,0.001,63151
252744,25676,3098,81,0.01,9.23,9.23,265949328.0,0.001,63160
252782,25680,3098,81,0.01,9.26,9.26,353630528.0,0.001,63170
252820,25684,3098,81,0.01,9.26,9.26,444350560.0,0.001,63179
252861,25688,3098,81,0.01,9.33,9.33,254245040.0,0.001,63190
252899,25692,3098,81,0.01,9.32,9.32,271053120.0,0.001,63199
252935,25696,3098,81,0.01,9.31,9.31,353999936.0,0.001,63208
252973,25700,3098,81,0.01,9.35,9.35,382205536.0,0.001,63218
253012,25704,3097,81,0.01,9.38,9.38,271700480.0,0.001,63227
253051,25708,3097,81,0.01,9.43,9.43,253349056.0,0.001,63237
253088,25712,3097,81,0.01,9.4,9.4,292459904.0,0.001,63246
253127,25716,3097,81,0.01,9.43,9.43,227084336.0,0.001,63256
253163,25720,3097,81,0.01,9.42,9.42,207261072.0,0.001,63265
253201,25724,3097,81,0.01,9.42,9.42,280852192.0,0.001,63275
253236,25728,3097,81,0.01,9.41,9.41,234068672.0,0.001,63283
253272,25732,3097,81,0.01,9.38,9.38,280144768.0,0.001,63292
