time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,rollout/exploration_rate,train/n_updates,train/loss,train/learning_rate
155565,112,9.46,9.46,1382,13108,0.01,38866,38516908.0,0.001
155603,112,9.44,9.44,1382,13112,0.01,38875,21222926.0,0.001
155638,112,9.41,9.41,1382,13116,0.01,38884,22284722.0,0.001
155674,112,9.38,9.38,1382,13120,0.01,38893,27396524.0,0.001
155712,112,9.38,9.38,1382,13124,0.01,38902,19380042.0,0.001
155750,112,9.38,9.38,1382,13128,0.01,38912,23728308.0,0.001
155788,112,9.39,9.39,1382,13132,0.01,38921,17742488.0,0.001
155826,112,9.39,9.39,1382,13136,0.01,38931,23213006.0,0.001
155861,112,9.38,9.38,1382,13140,0.01,38940,20912658.0,0.001
155899,112,9.36,9.36,1383,13144,0.01,38949,23372272.0,0.001
155936,112,9.34,9.34,1383,13148,0.01,38958,22934578.0,0.001
155977,112,9.36,9.36,1383,13152,0.01,38969,25196046.0,0.001
156012,112,9.33,9.33,1383,13156,0.01,38977,31866100.0,0.001
156048,112,9.3,9.3,1383,13160,0.01,38986,20969088.0,0.001
156084,112,9.29,9.29,1383,13164,0.01,38995,28770074.0,0.001
156122,112,9.33,9.33,1382,13168,0.01,39005,24610910.0,0.001
156159,112,9.31,9.31,1382,13172,0.01,39014,26077520.0,0.001
156200,112,9.37,9.37,1382,13176,0.01,39024,29854854.0,0.001
156236,113,9.35,9.35,1382,13180,0.01,39033,23505484.0,0.001
156275,113,9.37,9.37,1382,13184,0.01,39043,20092838.0,0.001
156312,113,9.4,9.4,1382,13188,0.01,39052,22114562.0,0.001
156350,113,9.4,9.4,1382,13192,0.01,39062,33228162.0,0.001
156389,113,9.39,9.39,1381,13196,0.01,39072,25522602.0,0.001
156425,113,9.36,9.36,1381,13200,0.01,39081,23877498.0,0.001
156459,113,9.32,9.32,1382,13204,0.01,39089,28399498.0,0.001
156498,113,9.33,9.33,1381,13208,0.01,39099,23113794.0,0.001
156536,113,9.33,9.33,1381,13212,0.01,39108,26398604.0,0.001
156573,113,9.35,9.35,1381,13216,0.01,39118,16204588.0,0.001
156611,113,9.37,9.37,1381,13220,0.01,39127,32888612.0,0.001
156650,113,9.38,9.38,1381,13224,0.01,39137,22659430.0,0.001
156684,113,9.34,9.34,1382,13228,0.01,39145,24509082.0,0.001
156721,113,9.33,9.33,1382,13232,0.01,39155,28546602.0,0.001
156757,113,9.31,9.31,1382,13236,0.01,39164,33248304.0,0.001
156796,113,9.35,9.35,1382,13240,0.01,39173,30404942.0,0.001
156832,113,9.33,9.33,1382,13244,0.01,39182,26479884.0,0.001
156870,113,9.34,9.34,1382,13248,0.01,39192,19709716.0,0.001
156908,113,9.31,9.31,1382,13252,0.01,39201,20729176.0,0.001
156947,113,9.35,9.35,1381,13256,0.01,39211,23051754.0,0.001
156984,113,9.36,9.36,1381,13260,0.01,39220,22579696.0,0.001
157024,113,9.4,9.4,1381,13264,0.01,39230,26336186.0,0.001
157064,113,9.42,9.42,1381,13268,0.01,39240,18413050.0,0.001
157104,113,9.45,9.45,1381,13272,0.01,39250,30618180.0,0.001
157143,113,9.43,9.43,1380,13276,0.01,39260,23358410.0,0.001
157183,113,9.47,9.47,1380,13280,0.01,39270,28467646.0,0.001
157220,113,9.45,9.45,1380,13284,0.01,39279,26919772.0,0.001
157260,113,9.48,9.48,1380,13288,0.01,39289,35928300.0,0.001
157298,113,9.48,9.48,1380,13292,0.01,39299,33515444.0,0.001
157336,113,9.47,9.47,1380,13296,0.01,39308,26915414.0,0.001
157373,114,9.48,9.48,1380,13300,0.01,39318,26388536.0,0.001
157408,114,9.49,9.49,1380,13304,0.01,39326,33016638.0,0.001
157449,114,9.51,9.51,1379,13308,0.01,39337,19864088.0,0.001
157489,114,9.53,9.53,1379,13312,0.01,39347,27772186.0,0.001
157526,114,9.53,9.53,1379,13316,0.01,39356,18667772.0,0.001
157568,114,9.57,9.57,1379,13320,0.01,39366,28948646.0,0.001
157606,114,9.56,9.56,1379,13324,0.01,39376,29372378.0,0.001
157645,114,9.61,9.61,1379,13328,0.01,39386,29364558.0,0.001
157684,114,9.63,9.63,1379,13332,0.01,39395,27179214.0,0.001
157722,114,9.65,9.65,1379,13336,0.01,39405,30852552.0,0.001
157758,114,9.62,9.62,1379,13340,0.01,39414,25902366.0,0.001
157795,114,9.63,9.63,1379,13344,0.01,39423,25830506.0,0.001
157833,114,9.63,9.63,1378,13348,0.01,39433,25198972.0,0.001
157871,114,9.63,9.63,1378,13352,0.01,39442,26571286.0,0.001
157906,114,9.59,9.59,1378,13356,0.01,39451,19058736.0,0.001
157944,114,9.6,9.6,1378,13360,0.01,39460,25022358.0,0.001
157980,114,9.56,9.56,1378,13364,0.01,39469,25029352.0,0.001
158021,114,9.57,9.57,1378,13368,0.01,39480,18634560.0,0.001
158059,114,9.55,9.55,1378,13372,0.01,39489,30510202.0,0.001
158096,114,9.53,9.53,1377,13376,0.01,39498,22586478.0,0.001
158132,114,9.49,9.49,1377,13380,0.01,39507,19374318.0,0.001
158170,114,9.5,9.5,1377,13384,0.01,39517,21046876.0,0.001
158210,114,9.5,9.5,1377,13388,0.01,39527,22782478.0,0.001
158250,114,9.52,9.52,1377,13392,0.01,39537,25847768.0,0.001
158288,114,9.52,9.52,1377,13396,0.01,39546,33991188.0,0.001
158326,114,9.53,9.53,1377,13400,0.01,39556,33803848.0,0.001
158364,114,9.56,9.56,1377,13404,0.01,39565,29080696.0,0.001
158403,115,9.54,9.54,1377,13408,0.01,39575,42436136.0,0.001
158442,115,9.53,9.53,1377,13412,0.01,39585,30707488.0,0.001
158480,115,9.54,9.54,1377,13416,0.01,39594,28415828.0,0.001
158514,115,9.46,9.46,1376,13420,0.01,39603,27945460.0,0.001
158554,115,9.48,9.48,1376,13424,0.01,39613,32814776.0,0.001
158593,115,9.48,9.48,1376,13428,0.01,39623,28325212.0,0.001
158631,115,9.47,9.47,1376,13432,0.01,39632,19378648.0,0.001
158667,115,9.45,9.45,1376,13436,0.01,39641,25282974.0,0.001
158705,115,9.47,9.47,1376,13440,0.01,39651,17506622.0,0.001
158743,115,9.48,9.48,1376,13444,0.01,39660,28422356.0,0.001
158781,115,9.48,9.48,1375,13448,0.01,39670,23637588.0,0.001
158819,115,9.48,9.48,1375,13452,0.01,39679,28095214.0,0.001
158856,115,9.5,9.5,1376,13456,0.01,39688,21270680.0,0.001
158892,115,9.48,9.48,1376,13460,0.01,39697,17245166.0,0.001
158928,115,9.48,9.48,1376,13464,0.01,39706,29884826.0,0.001
158967,115,9.46,9.46,1376,13468,0.01,39716,29724992.0,0.001
159002,115,9.43,9.43,1376,13472,0.01,39725,41762220.0,0.001
159040,115,9.44,9.44,1376,13476,0.01,39734,30357610.0,0.001
159076,115,9.44,9.44,1376,13480,0.01,39743,38946312.0,0.001
159110,115,9.4,9.4,1376,13484,0.01,39752,33012304.0,0.001
159146,115,9.36,9.36,1376,13488,0.01,39761,32204376.0,0.001
159182,115,9.32,9.32,1376,13492,0.01,39770,28163900.0,0.001
159218,115,9.3,9.3,1376,13496,0.01,39779,20266946.0,0.001
159258,115,9.32,9.32,1376,13500,0.01,39789,22268792.0,0.001
159293,115,9.29,9.29,1375,13504,0.01,39798,26072158.0,0.001
159331,115,9.28,9.28,1375,13508,0.01,39807,31435616.0,0.001
159369,115,9.27,9.27,1375,13512,0.01,39817,30558484.0,0.001
159405,115,9.25,9.25,1375,13516,0.01,39826,35295008.0,0.001
159442,115,9.28,9.28,1375,13520,0.01,39835,30817720.0,0.001
159480,115,9.26,9.26,1375,13524,0.01,39844,26513996.0,0.001
159517,115,9.24,9.24,1375,13528,0.01,39854,26400336.0,0.001
159553,116,9.22,9.22,1375,13532,0.01,39863,28980962.0,0.001
159591,116,9.24,9.24,1375,13536,0.01,39872,30673118.0,0.001
159629,116,9.24,9.24,1374,13540,0.01,39882,38259772.0,0.001
159665,116,9.22,9.22,1374,13544,0.01,39891,28824870.0,0.001
159705,116,9.24,9.24,1374,13548,0.01,39901,30442396.0,0.001
159744,116,9.25,9.25,1374,13552,0.01,39910,25015324.0,0.001
159780,116,9.24,9.24,1374,13556,0.01,39919,28602944.0,0.001
159818,116,9.26,9.26,1374,13560,0.01,39929,24693556.0,0.001
159859,116,9.31,9.31,1374,13564,0.01,39939,23514218.0,0.001
159898,116,9.31,9.31,1374,13568,0.01,39949,26737034.0,0.001
159935,116,9.33,9.33,1374,13572,0.01,39958,30711546.0,0.001
159975,116,9.35,9.35,1374,13576,0.01,39968,27234176.0,0.001
160012,116,9.36,9.36,1374,13580,0.01,39977,23126768.0,0.001
160049,116,9.39,9.39,1374,13584,0.01,39987,33764512.0,0.001
160087,116,9.41,9.41,1374,13588,0.01,39996,22076604.0,0.001
160126,116,9.44,9.44,1375,13592,0.01,40006,22459752.0,0.001
160164,116,9.46,9.46,1375,13596,0.01,40015,35279072.0,0.001
160201,116,9.43,9.43,1375,13600,0.01,40025,32312104.0,0.001
160237,116,9.44,9.44,1375,13604,0.01,40034,35493608.0,0.001
160271,116,9.4,9.4,1375,13608,0.01,40042,31983216.0,0.001
160309,116,9.4,9.4,1375,13612,0.01,40052,29751596.0,0.001
160345,116,9.4,9.4,1375,13616,0.01,40061,31222272.0,0.001
160381,116,9.39,9.39,1375,13620,0.01,40070,27088070.0,0.001
160420,116,9.4,9.4,1375,13624,0.01,40079,22491124.0,0.001
160459,116,9.42,9.42,1375,13628,0.01,40089,27501310.0,0.001
160495,116,9.42,9.42,1376,13632,0.01,40098,22791364.0,0.001
160529,116,9.38,9.38,1376,13636,0.01,40107,32190812.0,0.001
160565,116,9.36,9.36,1376,13640,0.01,40116,18541504.0,0.001
160602,116,9.37,9.37,1376,13644,0.01,40125,26034036.0,0.001
160638,116,9.33,9.33,1376,13648,0.01,40134,38841240.0,0.001
160676,116,9.32,9.32,1376,13652,0.01,40143,22477608.0,0.001
160712,116,9.32,9.32,1376,13656,0.01,40152,23206024.0,0.001
160749,116,9.31,9.31,1376,13660,0.01,40162,34616140.0,0.001
160787,116,9.28,9.28,1376,13664,0.01,40171,24749388.0,0.001
160823,116,9.25,9.25,1376,13668,0.01,40180,24709648.0,0.001
160860,116,9.25,9.25,1377,13672,0.01,40189,30286076.0,0.001
160898,116,9.23,9.23,1377,13676,0.01,40199,25449624.0,0.001
160933,116,9.21,9.21,1377,13680,0.01,40208,25688928.0,0.001
160969,116,9.2,9.2,1377,13684,0.01,40217,34087944.0,0.001
161006,116,9.19,9.19,1377,13688,0.01,40226,30056750.0,0.001
161038,116,9.12,9.12,1377,13692,0.01,40234,40017988.0,0.001
161074,116,9.1,9.1,1377,13696,0.01,40243,32112686.0,0.001
161111,116,9.1,9.1,1377,13700,0.01,40252,32708000.0,0.001
161149,117,9.12,9.12,1377,13704,0.01,40262,30421454.0,0.001
161185,117,9.14,9.14,1377,13708,0.01,40271,34759856.0,0.001
161222,117,9.13,9.13,1376,13712,0.01,40280,26078384.0,0.001
161257,117,9.12,9.12,1376,13716,0.01,40289,23847982.0,0.001
161296,117,9.15,9.15,1376,13720,0.01,40298,23242616.0,0.001
161336,117,9.16,9.16,1376,13724,0.01,40308,23647312.0,0.001
161372,117,9.13,9.13,1376,13728,0.01,40317,25911618.0,0.001
161407,117,9.12,9.12,1376,13732,0.01,40326,35020152.0,0.001
161445,117,9.16,9.16,1376,13736,0.01,40336,34238656.0,0.001
161482,117,9.17,9.17,1376,13740,0.01,40345,35467808.0,0.001
161521,117,9.19,9.19,1377,13744,0.01,40355,28375916.0,0.001
161559,117,9.21,9.21,1376,13748,0.01,40364,38534120.0,0.001
161597,117,9.21,9.21,1376,13752,0.01,40374,28597372.0,0.001
161635,117,9.23,9.23,1376,13756,0.01,40383,26267868.0,0.001
161673,117,9.24,9.24,1376,13760,0.01,40393,34981248.0,0.001
161712,117,9.25,9.25,1376,13764,0.01,40402,35175652.0,0.001
161750,117,9.27,9.27,1376,13768,0.01,40412,33450732.0,0.001
161788,117,9.28,9.28,1376,13772,0.01,40421,20414550.0,0.001
161828,117,9.3,9.3,1376,13776,0.01,40431,32811798.0,0.001
161867,117,9.34,9.34,1376,13780,0.01,40441,21842938.0,0.001
161905,117,9.36,9.36,1376,13784,0.01,40451,38608732.0,0.001
161942,117,9.36,9.36,1376,13788,0.01,40460,25857684.0,0.001
161980,117,9.42,9.42,1376,13792,0.01,40469,31677436.0,0.001
162016,117,9.42,9.42,1376,13796,0.01,40478,19067528.0,0.001
162054,117,9.43,9.43,1376,13800,0.01,40488,38024708.0,0.001
162092,117,9.43,9.43,1376,13804,0.01,40497,29160742.0,0.001
162128,117,9.43,9.43,1375,13808,0.01,40506,34303376.0,0.001
162166,117,9.44,9.44,1375,13812,0.01,40516,35720468.0,0.001
162204,117,9.47,9.47,1375,13816,0.01,40525,34150700.0,0.001
162241,117,9.45,9.45,1375,13820,0.01,40535,32376652.0,0.001
162276,117,9.4,9.4,1375,13824,0.01,40543,32097284.0,0.001
162313,118,9.41,9.41,1375,13828,0.01,40553,33188424.0,0.001
162350,118,9.43,9.43,1375,13832,0.01,40562,27611176.0,0.001
162386,118,9.41,9.41,1374,13836,0.01,40571,23733524.0,0.001
162428,118,9.46,9.46,1375,13840,0.01,40581,29539954.0,0.001
162465,118,9.44,9.44,1375,13844,0.01,40591,34328468.0,0.001
162502,118,9.43,9.43,1375,13848,0.01,40600,31101782.0,0.001
162538,118,9.41,9.41,1375,13852,0.01,40609,36689480.0,0.001
162574,118,9.39,9.39,1375,13856,0.01,40618,41135488.0,0.001
162612,118,9.39,9.39,1375,13860,0.01,40627,32724840.0,0.001
162649,118,9.37,9.37,1375,13864,0.01,40637,37223936.0,0.001
162685,118,9.35,9.35,1375,13868,0.01,40646,31993548.0,0.001
162724,118,9.36,9.36,1375,13872,0.01,40655,32911274.0,0.001
162762,118,9.34,9.34,1375,13876,0.01,40665,38314468.0,0.001
162801,118,9.34,9.34,1375,13880,0.01,40675,34707144.0,0.001
162838,118,9.33,9.33,1375,13884,0.01,40684,29245256.0,0.001
162876,118,9.34,9.34,1375,13888,0.01,40693,32785836.0,0.001
162913,118,9.33,9.33,1375,13892,0.01,40703,30949500.0,0.001
162951,118,9.35,9.35,1376,13896,0.01,40712,25111884.0,0.001
162988,118,9.34,9.34,1376,13900,0.01,40721,24307144.0,0.001
163028,118,9.36,9.36,1376,13904,0.01,40731,32325228.0,0.001
163064,118,9.36,9.36,1376,13908,0.01,40740,37126512.0,0.001
163101,118,9.35,9.35,1376,13912,0.01,40750,28772956.0,0.001
163138,118,9.34,9.34,1376,13916,0.01,40759,26991576.0,0.001
163175,118,9.34,9.34,1375,13920,0.01,40768,29452672.0,0.001
163210,118,9.34,9.34,1375,13924,0.01,40777,39716128.0,0.001
163249,118,9.36,9.36,1375,13928,0.01,40787,41095728.0,0.001
163287,118,9.37,9.37,1375,13932,0.01,40796,31958464.0,0.001
163323,118,9.37,9.37,1375,13936,0.01,40805,25001240.0,0.001
163360,118,9.32,9.32,1375,13940,0.01,40814,40514988.0,0.001
163399,118,9.34,9.34,1375,13944,0.01,40824,39492052.0,0.001
163436,118,9.34,9.34,1375,13948,0.01,40833,32612874.0,0.001
163473,118,9.35,9.35,1375,13952,0.01,40843,32818456.0,0.001
163510,118,9.36,9.36,1375,13956,0.01,40852,39143164.0,0.001
163549,118,9.37,9.37,1375,13960,0.01,40862,35882616.0,0.001
163586,118,9.37,9.37,1375,13964,0.01,40871,28082318.0,0.001
163624,118,9.39,9.39,1375,13968,0.01,40880,39874880.0,0.001
163661,119,9.37,9.37,1374,13972,0.01,40890,36958640.0,0.001
163698,119,9.36,9.36,1374,13976,0.01,40899,36527600.0,0.001
163735,119,9.34,9.34,1374,13980,0.01,40908,33228294.0,0.001
163772,119,9.34,9.34,1374,13984,0.01,40917,31047048.0,0.001
163812,119,9.36,9.36,1374,13988,0.01,40927,33246300.0,0.001
163851,119,9.38,9.38,1374,13992,0.01,40937,33077774.0,0.001
163887,119,9.36,9.36,1374,13996,0.01,40946,31208902.0,0.001
163923,119,9.35,9.35,1374,14000,0.01,40955,28485584.0,0.001
163961,119,9.33,9.33,1374,14004,0.01,40965,26081984.0,0.001
163998,119,9.34,9.34,1374,14008,0.01,40974,35057432.0,0.001
164035,119,9.34,9.34,1374,14012,0.01,40983,32756042.0,0.001
164074,119,9.36,9.36,1373,14016,0.01,40993,33488268.0,0.001
164111,119,9.36,9.36,1373,14020,0.01,41002,30437500.0,0.001
164149,119,9.39,9.39,1373,14024,0.01,41012,34180536.0,0.001
164185,119,9.36,9.36,1373,14028,0.01,41021,35805192.0,0.001
164224,119,9.37,9.37,1373,14032,0.01,41030,36345756.0,0.001
164260,119,9.37,9.37,1373,14036,0.01,41039,43282776.0,0.001
164298,119,9.38,9.38,1373,14040,0.01,41049,30479108.0,0.001
164337,119,9.38,9.38,1373,14044,0.01,41059,36101624.0,0.001
164375,119,9.39,9.39,1373,14048,0.01,41068,27805342.0,0.001
164414,119,9.41,9.41,1372,14052,0.01,41078,40416812.0,0.001
164452,119,9.42,9.42,1373,14056,0.01,41087,35963448.0,0.001
164492,119,9.43,9.43,1373,14060,0.01,41097,31194764.0,0.001
164532,119,9.46,9.46,1373,14064,0.01,41107,36579272.0,0.001
164569,119,9.45,9.45,1373,14068,0.01,41117,33065816.0,0.001
164607,119,9.46,9.46,1373,14072,0.01,41126,33258764.0,0.001
164646,119,9.48,9.48,1373,14076,0.01,41136,33694436.0,0.001
164682,119,9.47,9.47,1373,14080,0.01,41145,38175852.0,0.001
164719,119,9.47,9.47,1373,14084,0.01,41154,42886164.0,0.001
164757,119,9.45,9.45,1373,14088,0.01,41164,36149092.0,0.001
164795,119,9.44,9.44,1373,14092,0.01,41173,28919656.0,0.001
164834,119,9.47,9.47,1373,14096,0.01,41183,28023072.0,0.001
164873,119,9.5,9.5,1374,14100,0.01,41193,35899488.0,0.001
164911,120,9.5,9.5,1374,14104,0.01,41202,31408280.0,0.001
164950,120,9.52,9.52,1374,14108,0.01,41212,37684352.0,0.001
164988,120,9.53,9.53,1374,14112,0.01,41221,21771810.0,0.001
165026,120,9.52,9.52,1374,14116,0.01,41231,31297848.0,0.001
165064,120,9.53,9.53,1374,14120,0.01,41240,37520408.0,0.001
165100,120,9.51,9.51,1374,14124,0.01,41249,26144154.0,0.001
165138,120,9.53,9.53,1374,14128,0.01,41259,28350138.0,0.001
165178,120,9.54,9.54,1374,14132,0.01,41269,37765884.0,0.001
165216,120,9.56,9.56,1374,14136,0.01,41278,34682928.0,0.001
165254,120,9.56,9.56,1373,14140,0.01,41288,29118010.0,0.001
165289,120,9.52,9.52,1373,14144,0.01,41297,18615090.0,0.001
165324,120,9.49,9.49,1373,14148,0.01,41305,31368252.0,0.001
165358,120,9.44,9.44,1373,14152,0.01,41314,33804940.0,0.001
165395,120,9.43,9.43,1373,14156,0.01,41323,26849298.0,0.001
165435,120,9.43,9.43,1373,14160,0.01,41333,34898660.0,0.001
165472,120,9.4,9.4,1373,14164,0.01,41342,40159336.0,0.001
165508,120,9.39,9.39,1373,14168,0.01,41351,39238256.0,0.001
165546,120,9.39,9.39,1373,14172,0.01,41361,26672072.0,0.001
165584,120,9.38,9.38,1373,14176,0.01,41370,41627108.0,0.001
165621,120,9.39,9.39,1373,14180,0.01,41380,40035008.0,0.001
165657,120,9.38,9.38,1373,14184,0.01,41389,40299396.0,0.001
165693,120,9.36,9.36,1373,14188,0.01,41398,26328804.0,0.001
165732,120,9.37,9.37,1373,14192,0.01,41407,29931656.0,0.001
165768,120,9.34,9.34,1373,14196,0.01,41416,44386008.0,0.001
165807,120,9.34,9.34,1372,14200,0.01,41426,35058864.0,0.001
165843,120,9.32,9.32,1372,14204,0.01,41435,30059830.0,0.001
165884,120,9.34,9.34,1372,14208,0.01,41445,48820280.0,0.001
165920,120,9.32,9.32,1372,14212,0.01,41454,42662424.0,0.001
165954,120,9.28,9.28,1372,14216,0.01,41463,34336712.0,0.001
165995,120,9.31,9.31,1372,14220,0.01,41473,32688216.0,0.001
166034,121,9.34,9.34,1372,14224,0.01,41483,33297726.0,0.001
166071,121,9.33,9.33,1371,14228,0.01,41492,40004888.0,0.001
166107,121,9.29,9.29,1371,14232,0.01,41501,36657116.0,0.001
166145,121,9.29,9.29,1371,14236,0.01,41511,26964040.0,0.001
166181,121,9.27,9.27,1371,14240,0.01,41520,39260456.0,0.001
166217,121,9.28,9.28,1371,14244,0.01,41529,44312640.0,0.001
166256,121,9.32,9.32,1371,14248,0.01,41538,46360204.0,0.001
166294,121,9.36,9.36,1371,14252,0.01,41548,27634006.0,0.001
166331,121,9.36,9.36,1371,14256,0.01,41557,44259220.0,0.001
166369,121,9.34,9.34,1371,14260,0.01,41567,35378020.0,0.001
166409,121,9.37,9.37,1371,14264,0.01,41577,41254900.0,0.001
166446,121,9.38,9.38,1370,14268,0.01,41586,36055420.0,0.001
166484,121,9.38,9.38,1371,14272,0.01,41595,29002162.0,0.001
166522,121,9.38,9.38,1371,14276,0.01,41605,32829432.0,0.001
166557,121,9.36,9.36,1371,14280,0.01,41614,29150962.0,0.001
166596,121,9.39,9.39,1371,14284,0.01,41623,27803116.0,0.001
166634,121,9.41,9.41,1371,14288,0.01,41633,43856860.0,0.001
166672,121,9.4,9.4,1371,14292,0.01,41642,51869856.0,0.001
166712,121,9.44,9.44,1371,14296,0.01,41652,42068260.0,0.001
166749,121,9.42,9.42,1371,14300,0.01,41662,30158822.0,0.001
166789,121,9.46,9.46,1371,14304,0.01,41672,31147356.0,0.001
166825,121,9.41,9.41,1371,14308,0.01,41681,38298980.0,0.001
166861,121,9.41,9.41,1371,14312,0.01,41690,30715650.0,0.001
166902,121,9.48,9.48,1371,14316,0.01,41700,34763140.0,0.001
166943,121,9.48,9.48,1371,14320,0.01,41710,38718020.0,0.001
166982,121,9.48,9.48,1371,14324,0.01,41720,22654504.0,0.001
167022,121,9.51,9.51,1371,14328,0.01,41730,36561860.0,0.001
167061,121,9.54,9.54,1371,14332,0.01,41740,25776168.0,0.001
167098,121,9.53,9.53,1371,14336,0.01,41749,30495328.0,0.001
167137,121,9.56,9.56,1371,14340,0.01,41759,42130448.0,0.001
167173,121,9.56,9.56,1371,14344,0.01,41768,29016592.0,0.001
167211,121,9.55,9.55,1371,14348,0.01,41777,37305980.0,0.001
167246,121,9.52,9.52,1370,14352,0.01,41786,34522520.0,0.001
167281,122,9.5,9.5,1370,14356,0.01,41795,33249992.0,0.001
167318,122,9.49,9.49,1370,14360,0.01,41804,34728376.0,0.001
167355,122,9.46,9.46,1370,14364,0.01,41813,33431864.0,0.001
167391,122,9.45,9.45,1370,14368,0.01,41822,39123868.0,0.001
167427,122,9.43,9.43,1370,14372,0.01,41831,33807224.0,0.001
167465,122,9.43,9.43,1370,14376,0.01,41841,48705780.0,0.001
167502,122,9.45,9.45,1370,14380,0.01,41850,26109912.0,0.001
167538,122,9.42,9.42,1370,14384,0.01,41859,42853108.0,0.001
167574,122,9.4,9.4,1370,14388,0.01,41868,31180166.0,0.001
167610,122,9.38,9.38,1369,14392,0.01,41877,36141996.0,0.001
167646,122,9.34,9.34,1369,14396,0.01,41886,41965560.0,0.001
167682,122,9.33,9.33,1370,14400,0.01,41895,34282600.0,0.001
167717,122,9.28,9.28,1369,14404,0.01,41904,34642700.0,0.001
167754,122,9.29,9.29,1370,14408,0.01,41913,43284584.0,0.001
167794,122,9.33,9.33,1370,14412,0.01,41923,39817200.0,0.001
167831,122,9.29,9.29,1370,14416,0.01,41932,29213448.0,0.001
167870,122,9.27,9.27,1370,14420,0.01,41942,47555872.0,0.001
167909,122,9.27,9.27,1370,14424,0.01,41952,37474728.0,0.001
167944,122,9.22,9.22,1370,14428,0.01,41960,37797956.0,0.001
167981,122,9.2,9.2,1370,14432,0.01,41970,55915288.0,0.001
168018,122,9.2,9.2,1370,14436,0.01,41979,33908648.0,0.001
168053,122,9.16,9.16,1370,14440,0.01,41988,35335292.0,0.001
168091,122,9.18,9.18,1370,14444,0.01,41997,51472540.0,0.001
168129,122,9.18,9.18,1371,14448,0.01,42007,28651260.0,0.001
168166,122,9.2,9.2,1371,14452,0.01,42016,31700672.0,0.001
168204,122,9.23,9.23,1371,14456,0.01,42025,45465072.0,0.001
168241,122,9.23,9.23,1371,14460,0.01,42035,43124352.0,0.001
168278,122,9.23,9.23,1371,14464,0.01,42044,27036798.0,0.001
168314,122,9.23,9.23,1370,14468,0.01,42053,34780868.0,0.001
168351,122,9.24,9.24,1370,14472,0.01,42062,35149888.0,0.001
168389,122,9.24,9.24,1370,14476,0.01,42072,37337216.0,0.001
168427,122,9.25,9.25,1370,14480,0.01,42081,31411378.0,0.001
168466,122,9.28,9.28,1370,14484,0.01,42091,48968936.0,0.001
168506,122,9.32,9.32,1370,14488,0.01,42101,32789592.0,0.001
168544,122,9.34,9.34,1370,14492,0.01,42110,38310624.0,0.001
168577,122,9.31,9.31,1370,14496,0.01,42119,37209960.0,0.001
168613,123,9.31,9.31,1370,14500,0.01,42128,43034340.0,0.001
168650,123,9.33,9.33,1370,14504,0.01,42137,34527496.0,0.001
168687,123,9.33,9.33,1370,14508,0.01,42146,47546200.0,0.001
168726,123,9.32,9.32,1370,14512,0.01,42156,47523432.0,0.001
168764,123,9.33,9.33,1370,14516,0.01,42165,30780184.0,0.001
168803,123,9.33,9.33,1369,14520,0.01,42175,41346612.0,0.001
168841,123,9.32,9.32,1369,14524,0.01,42185,38347652.0,0.001
168884,123,9.4,9.4,1370,14528,0.01,42195,33320640.0,0.001
168922,123,9.41,9.41,1370,14532,0.01,42205,33045374.0,0.001
168962,123,9.44,9.44,1370,14536,0.01,42215,36080508.0,0.001
168999,123,9.46,9.46,1370,14540,0.01,42224,51979356.0,0.001
169037,123,9.46,9.46,1370,14544,0.01,42234,40481204.0,0.001
169073,123,9.44,9.44,1370,14548,0.01,42243,45161548.0,0.001
169114,123,9.48,9.48,1370,14552,0.01,42253,35815716.0,0.001
169152,123,9.48,9.48,1370,14556,0.01,42262,42160632.0,0.001
169192,123,9.51,9.51,1370,14560,0.01,42272,32207256.0,0.001
169232,123,9.54,9.54,1370,14564,0.01,42282,45338664.0,0.001
169270,123,9.56,9.56,1369,14568,0.01,42292,42045276.0,0.001
169309,123,9.58,9.58,1369,14572,0.01,42302,42705372.0,0.001
169345,123,9.56,9.56,1369,14576,0.01,42311,28268556.0,0.001
169383,123,9.56,9.56,1369,14580,0.01,42320,40123900.0,0.001
169419,123,9.53,9.53,1369,14584,0.01,42329,32879022.0,0.001
169458,123,9.52,9.52,1369,14588,0.01,42339,41600552.0,0.001
169495,123,9.51,9.51,1369,14592,0.01,42348,50719032.0,0.001
169535,123,9.58,9.58,1368,14596,0.01,42358,46151568.0,0.001
169574,123,9.61,9.61,1368,14600,0.01,42368,28105572.0,0.001
169612,123,9.62,9.62,1368,14604,0.01,42377,30799040.0,0.001
169646,123,9.59,9.59,1368,14608,0.01,42386,34746240.0,0.001
169684,123,9.58,9.58,1368,14612,0.01,42395,38962520.0,0.001
169720,123,9.56,9.56,1368,14616,0.01,42404,39441696.0,0.001
169756,124,9.53,9.53,1368,14620,0.01,42413,37057344.0,0.001
169793,124,9.52,9.52,1368,14624,0.01,42423,39863992.0,0.001
169829,124,9.45,9.45,1368,14628,0.01,42432,39338760.0,0.001
169865,124,9.43,9.43,1368,14632,0.01,42441,34309268.0,0.001
169901,124,9.39,9.39,1368,14636,0.01,42450,55123056.0,0.001
169938,124,9.39,9.39,1368,14640,0.01,42459,45994944.0,0.001
169977,124,9.4,9.4,1368,14644,0.01,42469,31236674.0,0.001
170015,124,9.42,9.42,1367,14648,0.01,42478,39590096.0,0.001
