rollout/ep_len_mean,time/time_elapsed,train/n_updates,time/total_timesteps,rollout/ep_rew_mean,train/explained_variance,train/value_loss,time/iterations,time/fps,train/policy_loss,train/entropy_loss,train/learning_rate
2229.23,529,20199,404000,13.94,0.7283639907836914,0.01728855073451996,20200,762,-0.024838758632540703,-1.1283245086669922,0.0007
2204.2,532,20299,406000,13.92,0.848094642162323,0.015145097859203815,20300,763,0.04495025426149368,-1.262669563293457,0.0007
2222.94,534,20399,408000,14.19,0.6535769104957581,0.07269882410764694,20400,763,-0.040822822600603104,-0.8047255873680115,0.0007
2226.54,537,20499,410000,14.25,0.4007701277732849,0.06969194859266281,20500,763,0.17521058022975922,-1.0273265838623047,0.0007
2230.52,539,20599,412000,14.41,0.8885877728462219,0.00493223313242197,20600,763,0.04848000034689903,-1.1752656698226929,0.0007
2238.9,541,20699,414000,14.6,0.7154989838600159,0.06029098108410835,20700,763,-0.1689724326133728,-1.1573305130004883,0.0007
2222.92,544,20799,416000,14.47,0.2828434705734253,0.03276177868247032,20800,764,-0.09241019934415817,-1.1268024444580078,0.0007
2192.53,546,20899,418000,14.24,0.9208948016166687,0.011971245519816875,20900,764,0.029905153438448906,-0.8372268080711365,0.0007
2173.81,549,20999,420000,14.1,0.32775819301605225,0.10612781345844269,21000,764,0.15255263447761536,-1.1000398397445679,0.0007
2123.24,551,21099,422000,13.6,0.9400467276573181,0.007687215693295002,21100,764,-0.008734415285289288,-0.9787050485610962,0.0007
2141.61,554,21199,424000,13.84,0.9699829816818237,0.00862414576113224,21200,764,-0.03084663487970829,-0.9739446640014648,0.0007
2144.18,556,21299,426000,13.92,-1.4891045093536377,0.07981836050748825,21300,765,-0.004789554979652166,-0.7912512421607971,0.0007
2165.42,559,21399,428000,14.03,0.2974852919578552,0.07690896093845367,21400,765,0.12431462109088898,-0.7656073570251465,0.0007
2182.58,561,21499,430000,14.12,0.5871421098709106,0.04163533076643944,21500,765,-0.14093005657196045,-1.240561842918396,0.0007
2222.14,564,21599,432000,14.55,0.9263115525245667,0.01885189488530159,21600,765,-0.07564562559127808,-1.0308213233947754,0.0007
2276.29,566,21699,434000,15.05,0.2486986517906189,0.09230257570743561,21700,765,0.09325098991394043,-0.8703956007957458,0.0007
2353.66,569,21799,436000,15.65,0.8907177448272705,0.03677567467093468,21800,766,-0.014431947842240334,-1.0902085304260254,0.0007
2382.31,571,21899,438000,15.89,0.7600361108779907,0.26312485337257385,21900,766,-0.2767817974090576,-0.9958515167236328,0.0007
2392.87,574,21999,440000,16.13,0.6390435099601746,0.16116651892662048,22000,766,0.3286411464214325,-1.160746455192566,0.0007
2378.23,576,22099,442000,16.01,0.836375892162323,0.031668271869421005,22100,766,-0.027060752734541893,-1.0236684083938599,0.0007
2375.67,579,22199,444000,16.23,0.750406801700592,0.020040927454829216,22200,766,0.0498734749853611,-1.0233125686645508,0.0007
2396.08,581,22299,446000,16.31,0.9219489097595215,0.009165666997432709,22300,766,0.02892938256263733,-1.1914477348327637,0.0007
2373.75,584,22399,448000,16.1,0.8124836683273315,0.08913233131170273,22400,767,-0.13865625858306885,-1.1072458028793335,0.0007
2367.12,586,22499,450000,16.01,-0.19221913814544678,0.07024683058261871,22500,767,-0.16892118752002716,-1.240573525428772,0.0007
2395.29,588,22599,452000,16.11,0.9477280378341675,0.025746388360857964,22600,767,-0.002857327228412032,-1.154061198234558,0.0007
2433.6,591,22699,454000,16.46,0.7029764652252197,0.17495796084403992,22700,767,0.33851438760757446,-1.2276185750961304,0.0007
2403.79,593,22799,456000,16.3,0.6797437071800232,0.03368835151195526,22800,767,0.04694081470370293,-1.0049504041671753,0.0007
2385.87,596,22899,458000,16.14,0.6117597818374634,0.1814693957567215,22900,768,-0.12485994398593903,-1.3210638761520386,0.0007
2380.16,598,22999,460000,16.15,0.7716464996337891,0.03532078489661217,23000,768,0.10062871128320694,-0.7886795401573181,0.0007
2391.71,601,23099,462000,16.27,0.9415295124053955,0.00942140445113182,23100,768,0.04494843631982803,-1.1286250352859497,0.0007
2403.98,603,23199,464000,16.32,0.5253820419311523,0.12259083241224289,23200,768,0.18856768310070038,-1.1931663751602173,0.0007
2420.13,606,23299,466000,16.3,0.8912473917007446,0.011264349333941936,23300,768,0.02583693340420723,-1.18871009349823,0.0007
2428.29,608,23399,468000,16.39,0.8410369157791138,0.15135346353054047,23400,768,-0.0872109904885292,-1.164091944694519,0.0007
2430.61,611,23499,470000,16.37,0.6111042499542236,0.13869871199131012,23500,769,0.16260990500450134,-1.1657485961914062,0.0007
2463.3,613,23599,472000,16.65,0.9018053412437439,0.0743754580616951,23600,769,-0.09402967989444733,-1.0254290103912354,0.0007
2459.25,615,23699,474000,16.75,0.959147572517395,0.005066778045147657,23700,769,0.050100456923246384,-1.2572357654571533,0.0007
2488.57,618,23799,476000,16.96,0.7321299910545349,0.025249293074011803,23800,769,-0.02170083485543728,-1.0096068382263184,0.0007
2516.98,620,23899,478000,17.28,0.6346642374992371,0.07918179035186768,23900,769,0.023325135931372643,-0.9789156913757324,0.0007
2531.67,623,23999,480000,17.48,-1.4904515743255615,0.0727517381310463,24000,770,-0.1509312242269516,-0.8231663107872009,0.0007
2578.28,625,24099,482000,18.02,0.7744446396827698,0.03949045017361641,24100,770,0.02558315359055996,-1.0966497659683228,0.0007
2572.87,628,24199,484000,17.94,0.7374694347381592,0.008662519976496696,24200,770,0.0010274117812514305,-0.2458808422088623,0.0007
2453.77,631,24299,486000,16.9,0.8684619069099426,0.02189701236784458,24300,769,-0.09213948249816895,-0.9755535125732422,0.0007
2443.5,634,24399,488000,16.87,0.8497414588928223,0.0329526849091053,24400,769,0.010355941019952297,-1.128807783126831,0.0007
2462.27,636,24499,490000,17.12,0.9476486444473267,0.022826720029115677,24500,769,0.05087197944521904,-1.0435694456100464,0.0007
2471.35,639,24599,492000,17.19,0.9661580920219421,0.012603859417140484,24600,769,-0.10780899971723557,-1.2073612213134766,0.0007
2460.76,641,24699,494000,16.99,0.5484091639518738,0.03235644847154617,24700,769,0.011788678355515003,-1.1276934146881104,0.0007
2484.41,644,24799,496000,17.28,0.40717095136642456,0.03731263056397438,24800,769,-0.01179168839007616,-1.187578558921814,0.0007
2500.29,647,24899,498000,17.47,0.6997820138931274,0.06988055258989334,24900,769,0.11053767055273056,-1.045571208000183,0.0007
2487.11,649,24999,500000,17.26,0.9616456627845764,0.011031263507902622,25000,769,0.06856437772512436,-1.2098881006240845,0.0007
2511.45,652,25099,502000,17.29,0.8539096117019653,0.016399458050727844,25100,769,-0.01799187622964382,-0.813476026058197,0.0007
2538.27,654,25199,504000,17.6,0.15141654014587402,0.5223819017410278,25200,769,-0.20071347057819366,-0.9523561596870422,0.0007
2549.63,657,25299,506000,17.57,0.8856334090232849,0.066651351749897,25300,769,-0.07446103543043137,-0.9767662882804871,0.0007
2554.26,660,25399,508000,17.59,0.2636793851852417,0.057341139763593674,25400,769,-0.174119234085083,-0.9455062747001648,0.0007
2575.37,663,25499,510000,18.12,-8.304694175720215,0.022014860063791275,25500,769,-0.041777946054935455,-0.8768861889839172,0.0007
2563.67,665,25599,512000,18.12,0.8764878511428833,0.018258877098560333,25600,769,0.0007135011255741119,-1.0341638326644897,0.0007
2577.06,668,25699,514000,18.26,0.932412326335907,0.008980784565210342,25700,769,-0.025435104966163635,-0.8510215878486633,0.0007
2554.54,671,25799,516000,18.24,0.3468223214149475,0.07306062430143356,25800,768,-0.1549903005361557,-1.2776892185211182,0.0007
2553.33,673,25899,518000,18.21,0.9558913707733154,0.007854391820728779,25900,768,0.021679027006030083,-1.1012221574783325,0.0007
2527.18,676,25999,520000,17.88,0.7153670191764832,0.06540419161319733,26000,769,0.07396344095468521,-1.120760202407837,0.0007
2542.14,678,26099,522000,17.89,0.9511783719062805,0.04951478913426399,26100,769,-0.12473028153181076,-1.1360582113265991,0.0007
2535.83,681,26199,524000,17.9,-0.905715823173523,0.068101666867733,26200,769,0.05795804411172867,-0.9332314729690552,0.0007
2551.21,683,26299,526000,17.94,0.8913437128067017,0.014397382736206055,26300,769,0.09689398854970932,-1.2067128419876099,0.0007
2576.9,686,26399,528000,18.24,0.5830035209655762,0.05284632369875908,26400,769,-0.12569360435009003,-1.0648730993270874,0.0007
2590.41,688,26499,530000,18.37,0.7366777658462524,0.03181002661585808,26500,769,-0.016310809180140495,-1.1398576498031616,0.0007
2562.97,691,26599,532000,18.12,0.9740004539489746,0.009085199795663357,26600,769,-0.01953715831041336,-0.8164791464805603,0.0007
2537.72,693,26699,534000,17.88,0.9742063283920288,0.02208757773041725,26700,769,-0.11218605190515518,-1.242052674293518,0.0007
2555.98,696,26799,536000,18.13,0.4803154468536377,0.3780917823314667,26800,769,-0.3245110511779785,-1.099669098854065,0.0007
2560.8,699,26899,538000,18.18,0.7115918397903442,0.23046520352363586,26900,769,-0.0765901729464531,-0.9420860409736633,0.0007
2542.39,701,26999,540000,17.95,0.2943918704986572,0.03409241884946823,27000,769,0.062099702656269073,-0.950138509273529,0.0007
2527.53,704,27099,542000,17.67,0.9430936574935913,0.022364437580108643,27100,769,0.021034760400652885,-1.0489301681518555,0.0007
2535.01,707,27199,544000,17.71,0.04068213701248169,0.28418999910354614,27200,769,-0.12027060985565186,-1.1051894426345825,0.0007
2548.93,709,27299,546000,17.89,0.8169763684272766,0.016114724799990654,27300,769,-0.014494030736386776,-0.9861811995506287,0.0007
2566.2,712,27399,548000,18.23,0.8803567886352539,0.041942890733480453,27400,769,-0.1334085464477539,-1.131598711013794,0.0007
2664.99,714,27499,550000,19.17,0.714053750038147,0.2439538538455963,27500,769,-0.10407710075378418,-1.0275702476501465,0.0007
2700.86,717,27599,552000,19.74,0.866929292678833,0.0259743370115757,27600,769,-0.05936402082443237,-1.0074100494384766,0.0007
2762.15,720,27699,554000,20.26,0.6029287576675415,0.03770231828093529,27700,768,-0.011889628134667873,-1.041915774345398,0.0007
2806.64,723,27799,556000,20.82,0.7382261753082275,0.058090757578611374,27800,768,0.17193713784217834,-1.1392074823379517,0.0007
2780.57,725,27899,558000,20.73,0.6263605356216431,0.03293093293905258,27900,769,0.06551270186901093,-1.0601967573165894,0.0007
2765.97,728,27999,560000,20.64,0.8525295257568359,0.020534301176667213,28000,769,0.055543746799230576,-1.2837347984313965,0.0007
2766.44,730,28099,562000,20.65,0.798157274723053,0.01523592323064804,28100,768,0.07811518013477325,-1.112470030784607,0.0007
2735.29,733,28199,564000,20.24,0.3102278709411621,0.09214814007282257,28200,768,0.07428264617919922,-0.8774331212043762,0.0007
2733.78,736,28299,566000,20.24,0.8860291242599487,0.005996327381581068,28300,768,-0.03896907716989517,-1.0394304990768433,0.0007
2753.01,739,28399,568000,20.77,0.253356397151947,0.006241095717996359,28400,767,-0.047789283096790314,-0.8560323715209961,0.0007
2740.21,742,28499,570000,20.53,0.798804759979248,0.018811998888850212,28500,767,-0.08486060798168182,-1.0244468450546265,0.0007
2745.93,745,28599,572000,20.62,0.8584560751914978,0.02257366292178631,28600,767,0.0761757493019104,-0.9941670298576355,0.0007
2733.81,748,28699,574000,20.39,0.6810778379440308,0.028518090024590492,28700,767,-0.0028245493303984404,-1.0821231603622437,0.0007
2740.12,750,28799,576000,20.2,0.2003149390220642,0.057120271027088165,28800,766,-0.10880202054977417,-1.1278572082519531,0.0007
2758.08,753,28899,578000,20.4,0.8914465308189392,0.014068066142499447,28900,767,0.02330715022981167,-1.2062371969223022,0.0007
2770.22,756,28999,580000,20.56,0.9003595113754272,0.00874076783657074,29000,767,-0.008129214867949486,-0.8909627795219421,0.0007
2763.23,759,29099,582000,20.49,0.332785427570343,0.03467492386698723,29100,766,0.030100977048277855,-1.013971209526062,0.0007
2794.93,761,29199,584000,20.59,0.532640814781189,0.15852664411067963,29200,766,0.05445733293890953,-0.93694669008255,0.0007
2820.85,764,29299,586000,20.91,0.7809783816337585,0.04425066336989403,29300,766,0.20318980515003204,-1.0834226608276367,0.0007
2866.43,767,29399,588000,21.33,0.47501033544540405,0.23291714489459991,29400,766,-0.19987323880195618,-0.8722691535949707,0.0007
2879.12,770,29499,590000,21.45,0.7764371037483215,0.0252895038574934,29500,766,0.015432968735694885,-1.162898302078247,0.0007
2897.6,772,29599,592000,21.93,0.9137124419212341,0.01691182516515255,29600,766,0.026641715317964554,-1.0452115535736084,0.0007
2898.17,775,29699,594000,21.85,0.4400644302368164,0.4433048367500305,29700,766,-0.4174116551876068,-1.220439076423645,0.0007
2892.99,777,29799,596000,21.86,0.4438139796257019,0.25546714663505554,29800,766,-0.3481214642524719,-1.1954492330551147,0.0007
2873.63,780,29899,598000,21.75,0.564577579498291,0.012379096820950508,29900,766,-0.0013758697314187884,-1.0286004543304443,0.0007
2882.89,783,29999,600000,21.72,0.7736397981643677,0.03606019541621208,30000,766,0.08832933753728867,-1.02773118019104,0.0007
2887.17,785,30099,602000,21.76,0.01261836290359497,0.09250970184803009,30100,765,0.1315363496541977,-1.0050138235092163,0.0007
2937.99,788,30199,604000,22.2,0.9126667380332947,0.005579118616878986,30200,765,-0.010441397316753864,-1.207733392715454,0.0007
2961.05,791,30299,606000,22.39,0.8071742653846741,0.019744286313652992,30300,765,0.08067149668931961,-1.0611293315887451,0.0007
2974.76,794,30399,608000,22.36,0.09301745891571045,0.08680962771177292,30400,765,0.055299997329711914,-0.9261919260025024,0.0007
2977.32,797,30499,610000,22.35,0.8547757863998413,0.01632491871714592,30500,765,-0.0989479199051857,-1.3284682035446167,0.0007
2976.13,799,30599,612000,22.39,0.6487641334533691,0.028874484822154045,30600,765,0.043445419520139694,-1.0276730060577393,0.0007
2983.99,802,30699,614000,22.75,0.9292977452278137,0.008536978624761105,30700,765,0.00909330602735281,-0.962161660194397,0.0007
2956.75,805,30799,616000,22.38,0.9201717376708984,0.01578858681023121,30800,765,0.08584823459386826,-1.2495940923690796,0.0007
2939.21,808,30899,618000,22.23,0.610569953918457,0.24257992208003998,30900,764,-0.18343310058116913,-1.212613821029663,0.0007
2914.93,810,30999,620000,21.77,0.7896376252174377,0.030562136322259903,31000,764,-0.013290056958794594,-1.076817512512207,0.0007
2908.8,813,31099,622000,21.42,0.5596295595169067,0.16000182926654816,31100,764,0.2716500759124756,-1.1015409231185913,0.0007
2896.5,816,31199,624000,21.41,0.13917404413223267,0.05119595676660538,31200,764,-0.05835583806037903,-0.984843373298645,0.0007
2893.13,819,31299,626000,21.15,0.21980619430541992,0.0611143596470356,31300,763,0.07124686241149902,-1.1827105283737183,0.0007
2902.39,822,31399,628000,21.0,0.9593236446380615,0.0030027483589947224,31400,763,0.009669402614235878,-1.0922867059707642,0.0007
2923.38,825,31499,630000,21.34,0.17385846376419067,0.024847209453582764,31500,763,0.15501026809215546,-1.1611328125,0.0007
2980.03,828,31599,632000,21.89,0.9023042321205139,0.01951373927295208,31600,763,-0.0014019235968589783,-1.0555425882339478,0.0007
3031.22,830,31699,634000,22.56,0.7198933959007263,0.2738642394542694,31700,763,0.006414595991373062,-1.0000842809677124,0.0007
3052.46,833,31799,636000,22.81,0.838070273399353,0.16941428184509277,31800,762,-0.27064457535743713,-1.2062292098999023,0.0007
3071.73,836,31899,638000,23.18,0.8710513710975647,0.005754288285970688,31900,762,-0.019158143550157547,-1.0495734214782715,0.0007
3090.29,839,31999,640000,23.44,0.6152061223983765,0.22662325203418732,32000,762,-0.06279400736093521,-1.1911293268203735,0.0007
3127.61,842,32099,642000,23.81,-0.13920247554779053,0.050859350711107254,32100,762,0.004690544214099646,-0.7092602849006653,0.0007
3118.8,845,32199,644000,23.7,0.7975165843963623,0.045804206281900406,32200,762,-0.13070398569107056,-1.1816902160644531,0.0007
3128.32,847,32299,646000,23.63,0.14106154441833496,0.29623231291770935,32300,761,0.28714632987976074,-1.2852567434310913,0.0007
3132.14,850,32399,648000,23.71,0.9023017287254333,0.093830905854702,32400,761,-0.15295277535915375,-1.1031156778335571,0.0007
3137.55,853,32499,650000,23.9,0.88167405128479,0.017633413895964622,32500,761,-0.049378566443920135,-1.1852195262908936,0.0007
3184.21,856,32599,652000,24.41,0.7689491510391235,0.03965480625629425,32600,761,0.05967642739415169,-1.1524286270141602,0.0007
3182.03,858,32699,654000,24.42,0.015161693096160889,0.6166777014732361,32700,761,-0.17603638768196106,-0.9093570113182068,0.0007
3175.74,861,32799,656000,24.35,0.5245339870452881,0.4161994457244873,32800,761,-0.036865293979644775,-1.0691574811935425,0.0007
3156.73,864,32899,658000,24.23,0.8414466381072998,0.019166922196745872,32900,760,0.009381791576743126,-1.098904013633728,0.0007
3163.9,867,32999,660000,24.29,0.8924123048782349,0.010182886384427547,33000,760,-0.009102747775614262,-0.8526811003684998,0.0007
3176.97,870,33099,662000,24.46,0.5569614768028259,0.10246618837118149,33100,760,-0.2723734378814697,-0.9847612380981445,0.0007
3195.77,873,33199,664000,24.75,0.8504639267921448,0.029172563925385475,33200,760,0.09522022306919098,-0.81938236951828,0.0007
3185.0,875,33299,666000,24.56,0.9535310864448547,0.04278043657541275,33300,760,-0.05125901848077774,-0.8390490412712097,0.0007
3198.68,878,33399,668000,24.85,0.864051103591919,0.023752402514219284,33400,760,-0.03802177682518959,-1.0276710987091064,0.0007
3180.29,881,33499,670000,24.8,0.730933427810669,0.02028501033782959,33500,760,-0.008028073236346245,-0.9277538657188416,0.0007
3227.68,883,33599,672000,25.33,0.6712301969528198,0.08960828930139542,33600,760,0.17638878524303436,-1.087496042251587,0.0007
3193.38,886,33699,674000,25.44,0.48055320978164673,0.044384557753801346,33700,760,0.008732432499527931,-0.9209081530570984,0.0007
3168.01,889,33799,676000,25.22,0.749724268913269,0.043373215943574905,33800,760,0.12981827557086945,-1.157986044883728,0.0007
3140.07,891,33899,678000,25.13,0.704269289970398,0.005990857724100351,33900,760,0.059988945722579956,-0.8877207040786743,0.0007
3139.99,894,33999,680000,25.06,0.8096404075622559,0.043028898537158966,34000,760,0.07631009817123413,-1.0528638362884521,0.0007
3134.39,897,34099,682000,25.07,0.6799315810203552,0.0645030215382576,34100,760,0.00014165342145133764,-1.0568989515304565,0.0007
3121.13,899,34199,684000,25.14,0.38439249992370605,0.4222213923931122,34200,760,-0.2106364518404007,-1.028248906135559,0.0007
3124.35,902,34299,686000,25.15,0.677262544631958,0.014944829046726227,34300,760,-0.07735337316989899,-1.1415895223617554,0.0007
3142.24,904,34399,688000,25.42,0.821893572807312,0.02974873222410679,34400,760,0.09478211402893066,-1.0178351402282715,0.0007
3167.07,907,34499,690000,25.82,0.7643049359321594,0.030110536143183708,34500,760,-0.0175634752959013,-0.9336029291152954,0.0007
3209.89,909,34599,692000,26.21,0.7943402528762817,0.01840718276798725,34600,760,-0.12106160074472427,-0.9532586932182312,0.0007
3207.72,912,34699,694000,26.26,-0.23708641529083252,0.013280577026307583,34700,760,0.009183143265545368,-0.6815748810768127,0.0007
3207.5,914,34799,696000,26.47,0.8912767767906189,0.010756521485745907,34800,760,0.04583515599370003,-1.085485816001892,0.0007
3224.41,917,34899,698000,26.51,0.7434459924697876,0.03388417884707451,34900,761,0.08371918648481369,-1.1636683940887451,0.0007
3244.23,919,34999,700000,26.74,-0.1367955207824707,0.21894851326942444,35000,761,-0.053047340363264084,-1.131534457206726,0.0007
3286.22,922,35099,702000,27.24,0.9565573334693909,0.014378479681909084,35100,761,-0.11986904591321945,-1.2132458686828613,0.0007
3294.64,924,35199,704000,27.37,0.9209389090538025,0.0064699649810791016,35200,761,-0.016756251454353333,-1.0106916427612305,0.0007
3304.19,927,35299,706000,28.03,0.911486804485321,0.012982159852981567,35300,761,0.11505617946386337,-1.0670593976974487,0.0007
3311.08,929,35399,708000,28.01,0.6265706419944763,0.5601616501808167,35400,761,-0.4690222442150116,-1.0652484893798828,0.0007
3294.93,932,35499,710000,27.91,0.15531116724014282,0.015276411548256874,35500,761,-0.04734639450907707,-1.2258837223052979,0.0007
3290.34,934,35599,712000,27.93,0.8488194346427917,0.01095430925488472,35600,761,0.03028172254562378,-1.1182208061218262,0.0007
3297.06,936,35699,714000,27.97,0.5013668537139893,0.7295276522636414,35700,762,-0.33674129843711853,-1.0335263013839722,0.0007
3288.24,939,35799,716000,27.85,0.9368223547935486,0.012673509307205677,35800,762,0.06179344281554222,-1.113450050354004,0.0007
3261.76,941,35899,718000,27.59,0.9141662120819092,0.02000904455780983,35900,762,0.028521006926894188,-1.119105339050293,0.0007
3251.92,944,35999,720000,27.44,0.9434608221054077,0.014493681490421295,36000,762,0.09624166786670685,-1.2111972570419312,0.0007
3237.17,947,36099,722000,27.5,0.2775810956954956,0.06001951918005943,36100,762,-0.12553070485591888,-1.0162872076034546,0.0007
3242.67,949,36199,724000,27.56,0.8579674959182739,0.0076567805372178555,36200,762,-0.014716568402945995,-1.0396497249603271,0.0007
3246.57,951,36299,726000,27.8,-1.8816800117492676,0.0735919401049614,36300,762,-0.1659635752439499,-1.1797212362289429,0.0007
3285.27,954,36399,728000,28.26,0.8335967659950256,0.010577584616839886,36400,762,-0.014442953281104565,-1.0376631021499634,0.0007
3283.4,956,36499,730000,28.21,0.9018322229385376,0.016411593183875084,36500,762,0.028677988797426224,-1.166399359703064,0.0007
3235.83,959,36599,732000,28.14,0.9373253583908081,0.007492183241993189,36600,763,-0.060970451682806015,-0.9385716319084167,0.0007
3235.83,961,36699,734000,28.14,0.7637146711349487,0.05447196960449219,36700,763,-0.15126357972621918,-1.1492449045181274,0.0007
3270.84,964,36799,736000,28.62,0.8473019599914551,0.011474731378257275,36800,763,-0.03989824280142784,-1.046689748764038,0.0007
3267.08,966,36899,738000,28.86,0.9501883387565613,0.010110723786056042,36900,763,0.025084728375077248,-1.2262482643127441,0.0007
3267.08,969,36999,740000,28.86,-1.6934747695922852,0.024219725281000137,37000,763,-0.07251504808664322,-0.8603561520576477,0.0007
3243.82,971,37099,742000,28.72,0.8433303833007812,0.03265847638249397,37100,763,0.09963800758123398,-1.1199113130569458,0.0007
3239.44,974,37199,744000,28.61,0.9208433032035828,0.026449015364050865,37200,763,0.04026847705245018,-0.9808945059776306,0.0007
3249.3,976,37299,746000,28.64,0.714811384677887,0.010576951317489147,37300,763,-0.004079399164766073,-1.1445763111114502,0.0007
3258.06,979,37399,748000,28.62,0.8932011127471924,0.003952025901526213,37400,763,-0.017039207741618156,-1.1669292449951172,0.0007
3288.82,981,37499,750000,29.24,0.9163745641708374,0.010723019018769264,37500,764,0.014205626212060452,-1.0678809881210327,0.0007
3288.82,984,37599,752000,29.24,0.9779674410820007,0.02348640188574791,37600,764,-0.08548760414123535,-0.9356527328491211,0.0007
3280.57,986,37699,754000,29.18,0.8748193979263306,0.02954983152449131,37700,764,0.12074331194162369,-1.0768078565597534,0.0007
3344.63,988,37799,756000,29.7,-0.2136005163192749,0.1745646446943283,37800,764,0.29843467473983765,-0.9708107113838196,0.0007
3377.1,991,37899,758000,30.06,0.6515533924102783,0.07988246530294418,37900,764,0.02441401593387127,-1.0912121534347534,0.0007
3394.23,993,37999,760000,30.31,0.3895629644393921,0.007416234817355871,38000,764,-0.05953558161854744,-1.1440612077713013,0.0007
3431.18,996,38099,762000,30.84,0.9252925515174866,0.01722964644432068,38100,764,-0.038297347724437714,-1.1693191528320312,0.0007
3421.54,998,38199,764000,30.85,0.8064615726470947,0.02854733169078827,38200,764,0.09767109155654907,-1.2006921768188477,0.0007
3438.95,1001,38299,766000,31.19,0.835818886756897,0.02779528498649597,38300,765,0.06154442951083183,-1.0219448804855347,0.0007
3475.29,1003,38399,768000,31.56,0.2892908453941345,0.02974955551326275,38400,765,0.0460626445710659,-0.92279452085495,0.0007
3514.42,1006,38499,770000,31.82,0.1855742335319519,0.03888753801584244,38500,765,-0.07319637387990952,-0.8981422781944275,0.0007
3496.78,1008,38599,772000,31.79,0.07598823308944702,0.035634078085422516,38600,765,-0.09059415012598038,-1.2115025520324707,0.0007
3501.22,1011,38699,774000,31.77,0.920818567276001,0.0043959240429103374,38700,765,0.006457723677158356,-1.117684245109558,0.0007
3496.02,1013,38799,776000,31.65,0.7885075807571411,0.02303273417055607,38800,765,-0.025614965707063675,-1.0449663400650024,0.0007
3520.64,1016,38899,778000,32.03,0.9182451963424683,0.010288347490131855,38900,765,0.020135924220085144,-1.2365530729293823,0.0007
3507.24,1018,38999,780000,32.19,0.744213342666626,0.20880332589149475,39000,765,-0.26024776697158813,-0.9149835705757141,0.0007
3510.72,1021,39099,782000,32.24,-0.1144862174987793,0.07494180649518967,39100,765,-0.18525700271129608,-0.8772578239440918,0.0007
3509.36,1023,39199,784000,32.32,0.7803722620010376,0.012751203961670399,39200,765,0.09173544496297836,-1.0796581506729126,0.0007
3525.6,1025,39299,786000,32.52,0.7763736248016357,0.009530305862426758,39300,766,0.0467974953353405,-0.926152229309082,0.0007
3543.16,1028,39399,788000,32.73,0.4676896333694458,0.6903082132339478,39400,766,-0.532803475856781,-0.9596168398857117,0.0007
3545.9,1030,39499,790000,32.97,0.5233030319213867,0.07458525151014328,39500,766,0.04616715386509895,-1.007100224494934,0.0007
3554.51,1033,39599,792000,32.93,0.9371778964996338,0.010093639604747295,39600,766,0.046208009123802185,-0.9404422640800476,0.0007
3586.57,1035,39699,794000,33.16,0.9268842339515686,0.01113602053374052,39700,766,0.03791741281747818,-0.9730402827262878,0.0007
3586.57,1038,39799,796000,33.16,0.3431239724159241,0.5321696996688843,39800,766,-0.18822982907295227,-1.2036116123199463,0.0007
3623.33,1040,39899,798000,33.64,0.7031850218772888,0.02184501849114895,39900,766,-0.032132960855960846,-1.2206815481185913,0.0007
3641.58,1043,39999,800000,33.75,-0.7292394638061523,0.049292705953121185,40000,766,-0.016123833134770393,-1.1120903491973877,0.0007
3632.98,1045,40099,802000,33.81,-1.877274990081787,0.01758091151714325,40100,767,0.002238763961941004,-1.146443247795105,0.0007
3634.28,1048,40199,804000,33.86,0.8551486134529114,0.006823278963565826,40200,767,0.039886146783828735,-1.035056471824646,0.0007
3651.06,1050,40299,806000,34.1,0.473625123500824,0.008590321987867355,40300,767,-0.06507401913404465,-1.2071465253829956,0.0007
3685.3,1052,40399,808000,34.43,0.6968453526496887,0.055849798023700714,40400,767,0.034131892025470734,-1.1184219121932983,0.0007
3703.12,1055,40499,810000,34.92,0.5255872011184692,0.04419293999671936,40500,767,-0.11077894270420074,-1.0132102966308594,0.0007
3726.92,1057,40599,812000,35.33,0.5615772008895874,0.12121138721704483,40600,767,-0.12382876873016357,-0.8455957770347595,0.0007
3722.78,1060,40699,814000,35.27,0.8627625703811646,0.021034037694334984,40700,767,-0.0070407213643193245,-1.0145752429962158,0.0007
3701.33,1062,40799,816000,35.31,0.9388644099235535,0.006469258572906256,40800,767,0.038917191326618195,-1.1742762327194214,0.0007
3677.36,1065,40899,818000,35.09,0.4513646364212036,0.4200364053249359,40900,767,-0.39832672476768494,-1.0058939456939697,0.0007
3691.99,1067,40999,820000,35.33,0.9144066572189331,0.014430182985961437,41000,767,0.05244165286421776,-0.8930449485778809,0.0007
3690.09,1070,41099,822000,35.03,0.9098007082939148,0.003604652127251029,41100,767,-0.012886183336377144,-1.170446753501892,0.0007
3685.49,1072,41199,824000,34.75,0.7985011339187622,0.019508900120854378,41200,767,-0.07193829864263535,-1.1107021570205688,0.0007
3656.8,1075,41299,826000,34.55,0.8772190809249878,0.020671192556619644,41300,768,0.10058727115392685,-1.2096110582351685,0.0007
3694.97,1077,41399,828000,34.91,0.915411114692688,0.019702209159731865,41400,768,-0.08732094615697861,-1.1271355152130127,0.0007
3684.98,1080,41499,830000,34.77,0.9202657341957092,0.005346992053091526,41500,768,0.07452566921710968,-1.168870210647583,0.0007
3673.99,1082,41599,832000,34.58,0.9200996160507202,0.013439813628792763,41600,768,-0.012167779728770256,-1.1399773359298706,0.0007
